Ovis_aries,Homo_sapiens,Canis_lupus,Sus_scrofa,Rattus_norvegicus,Oryctolagus_cuniculus,Felis_catus
ENSG00000056050,0.641405706123,2.32816920377,0.861337885434,9.06111799265,0.60076143927,1.43181070554,0.16021190926
ENSG00000136891,0.508151475671,0.686342167841,1.20767182185,1.14040283609,0.044742427945,0.43454773608,0.04937501164
ENSG00000136897,4.48477552838,1.26782658219,1.02552000037,2.22959185192,0.81858415436,2.3192339357,0.069121032385
ENSG00000146067,0.554468828428,2.38427920172,0.163936876924,1.81285299546,0.42690407073,0.089487297385,1.18999385317
ENSG00000158796,0.877717860496,1.57977195412,1.17627970728,1.50404430484,1.0077462985,0.820647187015,0.50879741062
ENSG00000105186,0.363085930417,1.22577921911,0.897070536154,1.34545801594,0.16987352924,0.659984799335,0.543192713875
ENSG00000128849,0.825809892149,0.159117733323,0.137085092101,0.991147118248,1.1767192003,1.02660618411,0.142996908685
ENSG00000152382,1.36125110918,0.320356148801,0.824445972904,4.29990863332,0.38274096686,0.682442354245,1.12216191084
ENSG00000138675,0.0519599950482,0.0152755754409,0.0207238926468,0.0352765845428,0.0283026909767,0.0,0.02995513344
ENSG00000133114,1.66171982554,1.74774608906,0.621914616043,1.51295336881,0.5079401172,0.314541769015,1.33298631443
ENSG00000133119,0.208087422674,0.555957735742,0.397587461946,1.98047078616,0.26413074127,0.25212548203,0.05568693497
ENSG00000169026,0.599447662428,0.85987763193,1.14385818119,5.9990029192,0.058997620244,0.57079121969,0.279466720755
ENSG00000172590,7.43780280384,14.0593020746,12.0146972527,2.60749878959,1.65659120215,6.90986368205,0.77754862415
ENSG00000172594,0.490645705699,1.2000772715,9.94567719407,67.3030405873,0.7118816217,3.39188931375,0.00286138775
ENSG00000142961,0.43556502336,2.70345617376,1.92821530186,2.04344267481,0.810704163085,0.754586071275,1.17271531145
ENSG00000188906,0.778912482028,3.37377077892,3.07126661026,4.59080025319,0.67840544459,0.37914587784,2.6817438644
ENSG00000166503,4.59276207486,2.66976113694,8.93300517919,5.05607511238,0.0197909401,1.3837981703,0.26954209935
ENSG00000162688,1.78142971078,5.70435619794,8.82319856165,3.19530059868,0.214490066915,18.9553700637,3.15334899359
ENSG00000182348,0.0,0.0,0.522250475964,0.00877190592629,0.0283933188815,0.00248215717935,0.0423763034785
ENSG00000188909,0.0,0.0,0.0179470855227,0.063057496184,0.0218520580989,0.0,0.019026893051
ENSG00000152520,0.689029871569,1.25823178754,2.38053381367,5.28745107602,0.14436202765,1.78045424955,0.21052899585
ENSG00000186501,3.39779635488,2.05142474216,1.86866898053,1.13609983037,0.000829464185,1.72583905872,0.283986579215
ENSG00000157005,0.355747040299,0.0,0.0284399851465,0.269506639388,0.010682200162,0.0,0.0117909370377
ENSG00000146243,0.569967818862,0.528653025731,0.349416261211,0.722591960093,0.35963974845,0.084360059525,0.409011209065
ENSG00000146242,0.559836034473,0.619004428403,1.01117446354,0.70012563107,0.522366044875,0.440723914168,0.943663190625
ENSG00000184012,0.0148250941816,0.288023419699,0.0115365400286,0.0653808929989,0.303019092595,0.012929678519,0.00025868719865
ENSG00000066379,2.01710973566,2.82338128125,7.19456631746,2.4423354605,0.2224074969,1.3943709272,1.87618587586
ENSG00000163485,1.66649428446,0.692318432518,1.90533203403,4.84637190842,0.18004999791,0.11918980831,0.5428397927
ENSG00000163482,0.0729853372656,1.3445441368,0.254136483506,0.651663736837,0.0064556491865,0.295551979128,0.00973315941
ENSG00000091947,2.19880251056,1.10767836979,2.5792316523,0.9678004479,0.38977631019,2.16144097054,0.29594089296
ENSG00000163481,0.554640453767,1.38608365398,0.113392102078,0.721971025448,0.79202939127,1.38760680139,0.27726101838
ENSG00000112367,0.541985603722,1.49428880974,0.823573788312,1.03203980973,0.20639719744,0.45964182024,1.70393666344
ENSG00000112365,0.251916804008,0.342462178927,2.15320353632,0.712789018392,0.21107712717,0.460625489245,0.25816295014
