Ovis_aries,Homo_sapiens,Canis_lupus,Sus_scrofa,Rattus_norvegicus,Oryctolagus_cuniculus,Felis_catus
ENSG00000120885,298.772233086,409.188431628,42.4703943053,49.556389504,409.053800922,102.458406923,8.04748108242
ENSG00000031698,53.6933513373,38.8639583148,15.8028248827,33.2836343636,20.5849596462,34.9118182008,18.2455404212
ENSG00000171303,0.642041858075,2.42181455276,0.300440387045,0.030802342783,3.73788052624,0.536546397176,1.06945671939
ENSG00000031691,4.00030700621,2.07761220886,0.906906268618,7.56686663235,2.95575700349,2.56170997558,4.06633515512
ENSG00000135355,0.1148573896,0.0105815992178,0.651980593544,0.3848274953,0.0439285945495,0.224288647505,0.263606448163
ENSG00000179152,1.94700387601,9.18034921598,3.72482192421,4.3988264039,7.4723181621,2.88990161595,4.64388598217
ENSG00000179151,3.17318091932,5.32953222471,4.97070355058,4.40007480921,6.79225320483,14.6250410324,3.57670843542
ENSG00000142156,55.9801513582,63.9468458485,155.878384868,188.148719747,31.5618348671,129.885589146,141.736404569
ENSG00000147471,14.4099798373,17.3744056969,0.980107632415,14.0391457511,10.6424802506,15.7129817087,7.40213859205
ENSG00000142621,1.12213443728,0.238865019629,0.217599996103,0.587638628125,0.323988834655,0.718294055881,0.700035530378
ENSG00000223638,0.0,0.0194924803518,0.0,3.5563191095,0.0517561526215,0.0,0.0354858550562
ENSG00000169519,2.67643193953,6.63427102568,2.47161186805,3.59951359437,3.53173425425,3.19079909328,5.24403918381
ENSG00000169047,1.95785654884,8.02391379492,5.68307530784,4.84797743778,6.67500649228,4.24471393208,6.46924669347
ENSG00000068654,3.4529926926,7.68294137991,3.97213635318,4.14961494596,3.75387938115,2.71997856567,3.26592334711
ENSG00000068308,18.8231508807,6.82623839509,7.67733644817,7.2250793451,13.2657949021,18.0725353384,4.27804126968
ENSG00000163617,1.6112247271,0.723121834858,2.16323168228,6.9612303119,1.22460463304,1.55611794674,0.790751184852
ENSG00000189159,27.2998882927,8.27462247991,4.08072913435,5.03241980509,12.9861351155,3.9077895195,10.9510922335
ENSG00000163611,5.08710220706,4.17090483195,12.2973478831,4.0820083565,2.54012659516,5.04170970198,6.0697605739
ENSG00000183172,275.623671822,14.1275958449,117.470473837,16.415040663,164.271136085,211.747129479,19.46384372
ENSG00000167550,0.345230039399,0.197988298635,0.383367952333,0.0924576957123,0.649957801838,0.570029547973,0.127798738726
ENSG00000240344,10.5902311821,13.0983425036,10.8345606483,16.7832370153,4.79059839545,8.71811407442,5.50996141544
ENSG00000273274,0.264652499569,0.0944883403306,0.626264666397,0.0381360762342,0.636950735554,0.0587213334356,0.316506199841
ENSG00000062485,25.862352983,58.6093477509,101.42619147,114.235758571,40.9954120082,198.120033533,38.4361920273
ENSG00000114115,46.2239024193,1.25631823002,2.65868189388,4.53826802908,26.2960721043,3.6808250997,3.71256889689
ENSG00000114113,0.346203649645,0.0,0.106976590088,0.140711375635,0.222998372535,0.0,0.428638643526
ENSG00000108813,0.275844566226,0.0841289384167,0.0373359842391,1.04214763775,3.01518696665,0.339475139893,0.00474874669541
ENSG00000071967,76.6262541643,81.3979887591,147.212229371,147.173886631,5.60319598579,69.8505001656,31.0766804261
ENSG00000127080,2.01240240473,1.67336859311,3.16255847198,3.14058346535,2.1592769239,4.09061498818,3.14023449852
ENSG00000095713,0.440478818958,0.425005535786,0.508259007762,0.130304815579,0.129177077278,0.147694988066,1.65303668981
ENSG00000166398,11.8492229736,11.4794538134,12.5121327057,15.2953367542,19.0246108279,6.91690797421,9.76576428773
ENSG00000131944,9.70428351675,0.127072699316,1.53466336907,0.60263404312,0.98032518821,1.44145677987,2.07288527574
ENSG00000105339,1.42937926364,19.7880002563,3.55346471129,2.24212316235,2.31696626321,2.13528986599,4.49640275069
ENSG00000166396,1.00480891364,0.021561420667,0.0108227594957,4.08226812756,0.153475260917,0.0,0.0302838042979
ENSG00000131943,21.500735909,49.2884930684,1.61913834169,4.45312401649,14.6357706698,132.179313582,34.142190984
ENSG00000106733,24.751161905,14.4054041661,5.43341063279,14.1129331384,3.22756852945,5.98213014512,7.66648018961
ENSG00000152795,71.7754979159,96.3385705802,80.4599912066,30.0741762762,22.5152490555,61.765436263,81.2331704831
ENSG00000136997,19.52022931,22.3361670195,7.93932032962,23.5493352029,25.3405723506,10.8465983206,19.258326584
ENSG00000132361,6.62393187422,16.1441114397,11.9118973307,10.9155252009,15.2661519033,17.8102707976,10.8224155075
ENSG00000273899,5.69201423408,3.77100543318,2.83383395359,2.61081195691,0.716023221883,8.04498304357,3.5006327996
ENSG00000015592,0.109324344,0.254325130822,0.165624705641,1.58452942622,1.57877397887,0.0219607614399,0.00865318222025
ENSG00000136999,26.2872249239,2.82577571318,7.58776754952,3.49293135453,8.14104355002,9.14551247583,12.4848246063
ENSG00000138434,10.1655478362,29.3197952211,21.4154277407,32.5798752247,13.6194241204,31.0391703306,19.077716434
ENSG00000138738,4.44530697242,10.0300137329,10.8612138929,3.9732414936,3.69198118113,3.90140946521,5.41529439656
ENSG00000128645,0.0170002127449,0.244123642564,0.0169765870806,0.03331638358,0.069933885285,0.195924673222,0.335532763872
ENSG00000182220,24.6116288838,27.5039313029,19.914173075,29.4716907661,21.2021016598,19.5205277168,16.4601081068
ENSG00000166171,15.063200575,1.76755677747,1.87261761899,11.110517858,7.43385414068,17.2815097293,7.94944240214
ENSG00000244045,9.59636731356,5.38920091776,12.6281320585,7.41805152194,6.4568395035,12.3195590535,4.29911997238
ENSG00000166173,10.8317636608,48.6403043392,15.8834461091,9.27229998615,3.36961039105,4.64733754468,14.9081061717
ENSG00000136197,6.0870959477,3.31293513469,5.79021065143,6.62575550465,5.18176019832,7.43710215746,3.76253452721
ENSG00000136193,8.0869139809,2.94388784174,9.01387271698,0.639107616955,1.63673512428,10.7219268474,4.09261526008
ENSG00000171862,29.6380066587,126.062208052,87.4504424649,53.9444708607,89.5981049271,100.705145007,80.6240827258
ENSG00000164823,4.00455378956,11.4227590037,0.544812980761,7.42047060807,2.09159691132,2.32987285663,0.573722940955
ENSG00000164825,36.5490489385,2.91184331255,0.0514912381418,29.0951544376,1.6668977192,2261.22622607,37.2252431661
ENSG00000164828,7.43438468289,40.522555752,17.0578704995,10.8940249291,8.94628814183,16.3039146774,22.0295978737
ENSG00000091127,1.61233833327,7.42494183195,3.78339239934,17.0729685075,5.48723942064,3.71161316637,10.2291218205
ENSG00000091651,6.43936816274,2.65895401825,0.287777998608,4.83816606144,1.33566433534,1.13620257274,0.501253942583
ENSG00000049130,13.7536878904,6.9020053827,13.0394767527,15.6397306797,47.7718572676,9.03909268283,77.0401416755
ENSG00000186687,22.34973145,5.46811509573,15.6704083989,3.81506439359,3.89776028446,1.79598868332,39.2154576131
ENSG00000077514,2.97530543716,6.98101115742,3.88814524531,7.81362988986,3.58250850794,2.54979057049,6.02945083662
ENSG00000119471,29.6541895541,48.0367068043,46.0192509744,17.3816506684,55.4970305426,53.3602022199,33.1950370837
ENSG00000116212,1.82340018685,3.13380131449,3.54728459836,9.80732997294,5.49763518283,4.92718355288,4.33687319366
ENSG00000116218,0.240721801793,0.0097248140224,0.139353617886,0.0416031496458,0.962933696254,0.48482701973,2.59475073239
ENSG00000130595,3.90230841362,4.9165433721,47.2261253567,0.0832429847232,58.7934939671,106.596828849,51.0452401252
ENSG00000176720,19.8089033971,8.4720766468,73.5543242445,5.40635411265,2.35577371066,52.1419310869,75.7355525434
ENSG00000137876,53.1689785625,37.5782187343,72.8238783874,10.3163288891,20.184770642,75.5068368406,13.4216840888
ENSG00000107020,22.4977697149,8.03543184908,3.01954794474,16.7470648127,4.46278097326,8.99460451246,5.33551875951
ENSG00000129682,2.14127055974,6.21600374628,1.18964613632,1.8673032634,1.55098399219,1.12191369515,1.35288783435
ENSG00000129680,18.5915782144,14.0736060171,10.5262681701,3.72657833089,2.24289613066,59.4503777546,6.43591627569
ENSG00000160949,0.467907358307,0.112221818712,0.836921042043,0.753206983429,0.272526975485,0.664463998463,1.45628979216
ENSG00000173557,0.0,0.0264263987665,0.00471110359923,0.00338030191668,0.091074729512,0.0,0.0
ENSG00000185798,6.29552313074,2.67061650506,5.06708849187,7.12207548665,1.4386032048,5.37429778929,4.29461520353
ENSG00000121104,1.09280416237,1.39556785761,3.56390977615,2.71428106104,5.19642030157,6.85100926036,0.803006408244
ENSG00000121101,0.363637296911,0.367634946352,0.668822896031,0.473549384031,0.247200713443,3.70950856008,2.41951811672
ENSG00000196700,3.44088340793,0.846486215005,4.96934135414,7.38759591839,2.39416224515,2.28211519137,4.08119585019
ENSG00000154328,18.423638434,5.79134237111,5.16179375636,4.00181536097,0.2897811308,3.44079785613,13.5066262449
ENSG00000154639,7.19593168218,0.138103737752,16.0921007693,0.307356602024,14.5128511828,0.10848912703,1.80202652477
ENSG00000197070,6.35301441502,4.13969962226,0.914307360024,2.39519905495,13.1379183238,3.00071942646,3.11793254912
ENSG00000231213,1.17118282846,0.0,0.447781308183,0.362524114654,0.0609295517992,0.0355954659284,0.0311664031251
ENSG00000175305,1.05526715712,1.4781207969,1.71918019212,4.38843718667,1.75200476632,1.84185532584,1.36704719826
ENSG00000130734,2.41210654416,2.71419102019,5.70250141153,2.69502355416,3.02420859737,2.42192748255,3.22517099222
ENSG00000120278,1.60696917412,9.02550623419,1.77408521162,3.90421886404,2.05129497228,2.42252377832,1.78981104866
ENSG00000120279,15.3815232166,9.93891878212,15.4576285476,18.576406796,8.30896568807,26.4616932819,5.92903586276
ENSG00000173673,0.396761037479,0.0,0.0,0.044648867054,0.125517362973,0.0,0.334736050954
ENSG00000130045,0.0406711733463,1.0792925366,0.0333368340937,0.00756612097099,0.598843478461,0.880314861087,0.202144135055
ENSG00000126822,3.48894368379,8.23378432186,12.1993306686,6.17445258412,4.42030859476,14.5357657125,6.21399159602
ENSG00000126821,6.41669801642,5.86987468082,8.54614085715,14.4729351169,17.1855880521,7.83978383385,15.233706993
ENSG00000127074,0.323051735743,0.818607205217,0.233690475811,0.87600466763,0.442605447797,0.0,3.45132125022
ENSG00000145936,15.254892296,0.392457842181,3.19375320767,0.394117288465,0.816759670148,0.631129630515,2.59146296081
