Ovis_aries,Homo_sapiens,Canis_lupus,Sus_scrofa,Rattus_norvegicus,Oryctolagus_cuniculus,Felis_catus
ENSG00000122203,14.12009601,11.3740953245,29.5885764687,23.9364260195,11.5228299822,8.47699230499,8.4811391655
ENSG00000186166,4.27102110181,11.7217347127,6.32602603196,2.36590373993,7.89121820528,5.32755197282,4.28712262365
ENSG00000254470,2.23518648395,0.229565192023,1.73670658249,1.48229375801,2.7033186217,1.44483920009,1.74554278644
ENSG00000185585,4.20104725866,2.13129657496,4.62380412696,5.20995487863,7.49072642158,1.9099887713,2.91517073822
ENSG00000183530,1.65096685253,9.51496048712,14.0034695322,6.02088583019,4.99579418898,4.17824307528,6.34721983113
ENSG00000075188,3.48922929219,6.98628441595,4.72335161524,3.49998041043,7.1345550613,7.70786211382,10.2118319638
ENSG00000089737,12.738812483,58.6403873007,22.1661091014,15.4381962866,13.2499797998,27.8964601557,10.6241047063
ENSG00000125965,0.123534145151,0.154425608105,3.0143815313,0.153388105725,1.10532818833,0.617432655092,0.283171866675
ENSG00000090376,6.37419832484,20.1232815831,11.0614441773,11.4111051475,12.0299625721,3.7605128115,3.96916240436
ENSG00000050426,3.85233865206,19.6369967357,11.2883662402,12.018489334,11.1089786788,26.5360064165,10.3284117496
ENSG00000160218,4.00476914251,6.59122486429,7.62138931487,5.17857241043,5.51883061592,3.05150959971,11.8707414914
ENSG00000158321,2.15901312048,8.96033189068,2.9451975133,1.99380637958,0.744923402366,1.66175853577,2.29084276494
ENSG00000145337,114.182593009,33.3285928578,8.09702184243,33.5005425483,11.3987973292,20.1375683024,6.96495221503
ENSG00000100439,10.186934848,8.82167996323,22.1775623099,6.28729837475,13.1447983148,39.6410799642,6.0392971502
ENSG00000076706,61.2657374547,191.19163361,130.417601148,9.42282229497,32.5331236155,64.314038841,45.0055923385
ENSG00000014123,17.0159866744,13.0166751106,10.6205537832,34.3754186988,12.8967324671,11.9979652471,11.1032364812
ENSG00000070669,7.41309024949,12.6918126482,1.72021952859,9.47345048901,23.3859735216,6.93104975899,9.91663347234
ENSG00000116824,0.894013599419,1.21403615191,0.206545431208,1.82942700566,3.93951195793,0.0606329769419,0.336313915227
ENSG00000130433,0.0087692339733,0.0079064554419,0.163773277207,0.00937658054875,0.780888395737,0.396110065612,0.135929475768
ENSG00000158292,6.16325141349,3.15048783856,2.10128197266,1.93859429839,2.22970119397,5.93452868643,0.651919099217
ENSG00000073060,5.44788648569,11.3508774606,17.2672593482,15.6860061195,63.5822790358,9.46767865365,24.4693594976
ENSG00000006712,5.33055580392,5.13607614419,7.73963364362,12.5206491535,15.9871138055,14.9726788816,4.05883615961
ENSG00000006715,18.7552389095,34.0683570753,6.54344073765,20.4882259829,18.3006081755,26.8967670035,15.6134414854
ENSG00000168621,0.0628863236985,0.0463348995764,0.011793735904,0.0311976176878,0.0976130743345,0.125110669606,0.0194076249114
ENSG00000158813,1.98079548218,1.82837609903,2.03279511393,1.78266416745,1.07546358269,0.991239384491,3.12211157712
ENSG00000196865,11.2278852162,8.61968879214,30.7702494062,12.8741787003,5.13872124906,21.9086745959,14.7363799346
ENSG00000196860,8.82872726458,0.569501315143,0.419673270546,0.160493635131,1.09148495152,1.87929601244,0.156108423211
ENSG00000158816,0.00610933372631,0.0741816250531,0.0157962396763,0.0061625285989,0.222879235119,0.0,0.023216121468
ENSG00000158815,0.0,0.0386201254789,0.0,0.0782127117486,0.106866967822,0.0,0.00559277141235
ENSG00000137522,6.82441887087,7.84679335906,8.10103883419,0.950080808944,3.21986531712,14.8313988551,6.7910651164
ENSG00000184983,118.359710496,18.739237566,77.9069356733,17.9637986763,49.6600971412,278.551659381,38.4494702865
ENSG00000157181,11.7550027124,10.8525820693,9.37032599909,18.6856429944,23.7521228443,10.6995938776,19.2656068432
ENSG00000100373,0.394338472278,0.0105742114158,0.00473634554913,1.08413780768,0.0183522053887,0.0,1.18708301517
