Ovis_aries,Homo_sapiens,Canis_lupus,Sus_scrofa,Rattus_norvegicus,Oryctolagus_cuniculus,Felis_catus
ENSG00000049656,16.9581037752,30.7515477061,17.4988041752,13.7188303506,17.9804097858,12.3000117067,20.7088201304
ENSG00000151882,1.32138704794,1.33885157277,0.016055863771,0.252430981951,12.1079033819,0.0,5.51013726726
ENSG00000151465,18.3897307842,8.93449140945,17.0984124744,16.2143437783,20.0053166659,9.60648590492,37.0458176224
ENSG00000066855,12.8284057521,14.7372415283,12.5302270475,8.80796091169,10.8778676193,4.33797384256,15.0408612313
ENSG00000123575,6.6069691051,10.7082535861,4.80926341638,14.4404417139,2.94726301881,4.06635384177,13.8042366521
ENSG00000123572,0.497686254159,0.283996414547,0.259544207167,0.270843416291,1.69685189808,1.66239901618,0.376876696869
ENSG00000123570,1.31523287159,0.476665613059,0.28251209581,0.0147990579021,0.502778217951,1.11095485365,1.99080204033
ENSG00000003393,3.38685936547,8.95417733548,4.27988646961,3.33012494116,2.98260274804,3.01411792063,9.56355767415
ENSG00000149557,3.3834486739,3.27040392978,0.633831809102,1.08266019078,1.31612184636,10.8375184736,5.10517366233
ENSG00000102239,0.0,0.00754266433594,0.00904966767233,0.282700639079,0.0573979598689,0.0,0.250978483868
ENSG00000102543,16.0848111292,5.25376493103,13.1010059091,6.92696784322,16.9913955108,17.997901796,10.4465949687
ENSG00000102230,0.773100740638,0.0392485153976,0.116444712745,0.13725261464,1.5766788295,0.306260344806,1.39536894944
ENSG00000159197,0.0,0.03347083344,0.0613969099613,0.175952675259,0.321028981771,0.0,10.0274368028
ENSG00000167098,0.230676343694,0.00635642199233,0.0100590728895,0.00587106695591,0.110386932556,0.27640853113,1.81534088505
ENSG00000143921,0.0648793133649,0.20529330022,0.0242288801179,1.51430511744,0.0946739430481,0.81014958261,0.0
ENSG00000035681,8.25728065535,26.7748924708,13.3371887806,3.31607762121,9.04164127911,8.61257307423,8.37807551724
ENSG00000171209,0.0289457705384,0.0,0.0,0.0189452765258,5987.53720578,0.0,0.0
ENSG00000171206,9.90789833261,35.831214478,11.6886502205,7.61602909792,6.62747292123,31.1362243021,9.90620349309
ENSG00000171204,14.3736907809,24.8609543837,6.29980202676,18.0838182009,2.40943925774,19.8532640366,9.93192939626
ENSG00000167094,0.0177545205077,0.0703329208525,0.080770167952,0.634471695159,1.64732983001,0.0282684400941,0.233601203384
ENSG00000180776,38.6040251494,22.0300940129,19.6871935541,31.3571990683,19.6069046072,50.0329084851,33.2143185781
ENSG00000057019,8.64700115868,12.0591486794,6.74329094292,24.6907933661,6.23937029556,34.1557403161,12.6832193404
ENSG00000180772,0.0904236464299,0.00402108507288,0.0052773820008,0.015349404214,0.573414949363,0.201618898783,0.0975599125359
ENSG00000111224,5.10090025809,3.86134661692,9.69576926314,3.60973929894,2.90460852788,18.2785392167,10.8025177575
ENSG00000166946,20.0630784067,25.5369182524,62.9338673775,10.5841929879,5.28053802323,23.3192079207,19.7422381523
