Ovis_aries,Homo_sapiens,Canis_lupus,Sus_scrofa,Rattus_norvegicus,Oryctolagus_cuniculus,Felis_catus
ENSG00000049656,2.64173617535,8.48122003746,1.46739491963,3.74654693466,0.0598511709,2.53293254617,3.0204844784
ENSG00000151882,0.335658248786,0.492673798647,0.0227064203005,0.319769684419,0.6023885627,0.0,0.701057206835
ENSG00000151465,2.41018434354,2.9037347604,1.58540478707,2.73426173024,1.5308990056,0.171597887755,3.84943431485
ENSG00000066855,1.99189640736,1.98153436769,0.55537842511,3.68237656366,0.993853333475,1.19164603106,2.4845446196
ENSG00000123575,0.609262734412,5.40924150061,0.476650308749,4.77067182918,0.56697671299,1.18069864851,1.06620111795
ENSG00000123572,0.211401444,0.124563768289,0.0880341719787,0.208044531275,0.248107891045,0.00052078943,0.272933668397
ENSG00000123570,0.655578771327,0.122619381403,0.167406423647,0.0218221984859,0.113730765982,0.528699672247,0.43719068616
ENSG00000003393,0.278559594467,1.78258130549,0.269326161668,0.298811844152,0.087023013795,0.48481253447,1.31322760725
ENSG00000149557,0.32153138151,1.17178784362,0.294049748783,0.455937706957,0.086899499145,2.55361365907,0.94516460369
ENSG00000102239,0.0,0.0110984694324,0.0127981627572,0.117034704802,0.0447726409492,0.0,0.0394094018495
ENSG00000102543,4.28359288115,0.648556288448,1.89419048396,1.06078292291,0.3801763354,2.0071232919,1.07240067941
ENSG00000102230,0.787174597017,0.04974748536,0.0599905844409,0.0667176085085,0.460345883185,0.021467283948,0.598660801918
ENSG00000159197,0.0,0.0264974410693,0.0601603501072,0.583569004694,0.098430116752,0.0,5.29718559287
ENSG00000167098,0.0163489361532,0.0100876755704,0.0142256773052,0.0132400790635,0.0242324603344,0.0309846806375,0.80287079682
ENSG00000143921,0.0316628898954,0.046272794964,0.00901984535282,0.678428211081,0.0294479249019,0.20910503961,0.0
ENSG00000035681,0.717281884981,4.17957149226,0.446747090953,0.58829441073,0.086327950495,1.06645355506,0.475748871735
ENSG00000171209,0.0409355012687,0.0,0.0,0.0468555943367,1767.9274676,0.0,0.0
ENSG00000171206,2.32811020598,10.3851131552,1.83037920616,1.56594243374,0.08943468461,10.103584114,0.20320004871
ENSG00000171204,4.90555564911,7.97325716772,0.484972512864,5.51604817088,0.207632330705,3.4272781326,2.05689426614
ENSG00000167094,0.0176324280214,0.0265261828481,0.00787517986247,0.260945974024,0.749421009641,0.00892888605245,0.120001661323
ENSG00000180776,11.802884384,5.25331481226,1.83490007372,9.84220450197,0.6593228332,2.76999391815,3.7771193124
ENSG00000057019,0.929167659591,2.88777090978,1.40814663272,4.51600660837,0.165327154685,5.35446151825,0.012108499
ENSG00000180772,0.056784469769,0.0068322841463,0.00746334519936,0.0399435391777,0.229332695759,0.0313026768715,0.0695458748891
ENSG00000111224,0.754031271358,0.754404759924,2.395882282,1.02998595065,0.106941405115,1.47308284575,0.10603690405
ENSG00000166946,3.60323906958,5.00128504937,21.2136036413,2.98709135697,0.276074750315,2.59074382475,1.97886531575
ENSG00000166947,0.949310052966,0.78792968229,0.00975012015109,0.608752565969,0.330066673986,0.252233626583,0.346573843491
ENSG00000188015,1.00083385627,0.990189934691,0.221706917455,4.36536307198,0.224710484264,0.045198140731,0.001850599583
ENSG00000184454,3.47556670133,0.0546536091474,0.126982215372,6.20905880761,0.46692829146,0.239239995886,0.487631562246
ENSG00000106341,0.0,0.0479506884875,0.188044399028,0.111680804008,0.057606968261,0.0139019122098,0.518697425679
ENSG00000132718,0.0601343768827,0.609617104479,0.263418192379,0.361908817133,0.037745690995,0.649883295349,0.4996649944
ENSG00000184459,0.018211613546,0.0,0.0746464322428,0.217865572403,0.489812676971,0.076280967426,0.19393089413
ENSG00000214642,0.0,0.0,0.373378998569,0.0306787631854,0.13500154322,0.0,0.0
ENSG00000240771,1.0614799044,0.75196484494,0.205772118815,1.03345756215,0.47486022119,4.39458052006,1.30309798008
ENSG00000163738,0.822746034376,1.11071632001,0.518377122748,0.809834630494,0.0855086551135,1.57772179479,0.905424759465
ENSG00000184937,0.00649018525987,0.205521223352,0.00375989379089,0.199350216701,0.0374673982572,0.0753271789348,0.141236297704
ENSG00000141956,0.237626356716,0.717107406946,0.0546892656802,0.453421115908,0.09946116547,0.162957004545,0.09227339589
ENSG00000257987,0.247899269852,0.0231508607842,0.264616918813,7.69368548026,0.10229670998,0.0,12.4863531777
