Ovis_aries,Homo_sapiens,Canis_lupus,Sus_scrofa,Rattus_norvegicus,Oryctolagus_cuniculus,Felis_catus
ENSG00000120885,17.8852933085,145.38912936,2.89524074768,14.207986316,21.181018141,46.1859916267,0.565679121535
ENSG00000031698,7.04317155759,22.9133385383,2.57863165236,10.4100143863,0.84957328905,5.02965770505,1.04170927045
ENSG00000171303,0.0896534462491,2.06039873439,0.0855752560641,0.0314571700782,0.499204351575,0.047342499939,0.487371610863
ENSG00000031691,1.50551462918,0.598914308777,0.121607251,3.75256940172,0.63387599884,0.878405508465,1.13699358225
ENSG00000135355,0.0215112180366,0.0167450049821,0.103783677565,0.251110637276,0.0174805582067,0.0769201183345,0.067001646919
ENSG00000179152,0.275833782202,1.7629146496,0.754788990595,0.611216311511,0.547000608915,0.536454083115,1.7519827804
ENSG00000179151,0.446690897001,1.1270438877,0.10752847738,1.4442510269,0.198762154125,5.03627716268,0.20650258691
ENSG00000142156,16.7144614404,22.6186772432,60.4362422777,84.5186908908,3.62657600545,80.3255301762,6.8949163985
ENSG00000147471,2.48242514975,2.22767199009,0.471122808599,1.54670817978,0.53501059445,3.24001534895,0.430842128795
ENSG00000142621,0.199771999821,0.132289142716,0.0684425112777,0.219091089864,0.14112411736,0.170968758574,0.046857435981
ENSG00000223638,0.0,0.0315797554736,0.0,2.15912534603,0.0517561526215,0.0,0.0354858550562
ENSG00000169519,0.293247129234,1.0655780129,0.546815576798,1.09435497425,0.57314433097,1.52844417677,0.618388901835
ENSG00000169047,0.14460010974,1.84446364384,1.23845212162,1.85745240342,0.33959891522,0.383112552405,0.05432793851
ENSG00000068654,0.48622917031,1.53359068394,0.522352628208,0.942110781466,0.076111506475,0.655185577315,0.078801133245
ENSG00000068308,1.20173410018,2.02782036348,0.789908155593,1.41453457774,0.30007567365,4.79451680555,0.122524029775
ENSG00000163617,0.335555606405,0.203916012272,0.506912252206,2.71921978749,0.21358861194,0.401580003155,0.188934779783
ENSG00000189159,3.61015856354,3.68101810966,1.55798820016,1.21994371035,0.27900318385,0.080580330505,0.79837915595
ENSG00000163611,0.582826819723,0.747873131058,2.57603614244,0.979449739487,0.30288717058,1.38546704953,0.07836204041
ENSG00000183172,87.7063011694,11.2137787298,42.5407362921,5.26406102002,19.656845282,64.2556287345,3.5302956832
ENSG00000167550,0.0312481373787,0.136077963134,0.0833754204204,0.0828883701844,0.23134840556,0.114723444169,0.0672782636858
ENSG00000240344,2.01842932842,3.04476667338,1.76446777486,4.32797140405,0.30486617549,4.88965176348,0.19392546482
ENSG00000273274,0.103262601746,0.0252643908912,0.170717779424,0.0343201170889,0.137557895575,0.0316001469177,0.0700984989835
ENSG00000062485,9.11541562809,20.789527538,35.3235024264,12.3713190932,3.28559420705,4.1309457755,9.24946763735
ENSG00000114115,21.3528750078,0.582254642752,0.599133973247,2.20577041773,3.37419876485,1.45454439579,0.631133254525
ENSG00000114113,0.442940237619,0.0,0.0897607859121,0.144010189309,0.0271961599545,0.0,0.021420260051
ENSG00000108813,0.0358239978161,0.115271890835,0.0264591270009,0.532360608254,0.19794766543,0.12240312746,0.00474874669541
ENSG00000071967,17.3399713838,18.5294702912,30.3422237647,38.5038119876,0.30956579083,14.2917493156,1.22052640295
ENSG00000127080,0.199391936281,0.54760825122,0.219257405727,0.819523403748,0.037209641315,0.471149102055,0.065488406615
ENSG00000095713,0.229857833974,0.452491765295,0.126545642172,0.114757961894,0.044059212599,0.0381220812765,0.10333637032
ENSG00000166398,2.41287627337,3.06554400529,1.4370410129,5.41326954782,0.66681668725,0.15356848926,0.538658799465
ENSG00000131944,1.51451379962,0.13649985557,0.524581455589,0.298980062945,0.0155944838725,0.080903509565,0.396330929035
ENSG00000105339,0.419058267506,10.0623369801,0.448595418243,0.595314090798,0.2076673764,1.13272153798,0.167649721715
ENSG00000166396,0.164080571833,0.0300231929968,0.00769418124101,1.28097330645,0.0102283855025,0.0,0.0302838042979
ENSG00000131943,5.1700603609,24.7400818769,0.707900347415,1.9007561693,0.4837313828,23.943617996,16.6753451528
ENSG00000106733,9.12967207768,4.31383473687,1.08093595921,3.3763778925,0.029415456765,1.16295011687,0.954078211075
ENSG00000152795,11.4904950673,15.6250960749,11.8873331049,6.45009047799,0.1840975181,9.50781813225,10.0346418223
