genename	AIC	lnL	k	AICC
ENSG00000056050	51.2648883985281	-22.632444199264	3	59.2648883985281
ENSG00000136891	32.8253370394313	-13.4126685197156	3	40.8253370394313
ENSG00000136897	49.8359400900959	-21.9179700450479	3	57.8359400900959
ENSG00000146067	41.9842795276272	-17.9921397638136	3	49.9842795276272
ENSG00000158796	40.453208394137	-17.2266041970685	3	48.453208394137
ENSG00000105186	29.7134247523928	-11.8567123761964	3	37.7134247523928
ENSG00000128849	44.579415505417	-19.2897077527085	3	52.579415505417
ENSG00000152382	40.3891265680368	-17.1945632840184	3	48.3891265680368
ENSG00000138675	-2.3932890358006	4.1966445179003	3	5.6067109641994
ENSG00000133114	44.601201159073	-19.3006005795365	3	52.601201159073
ENSG00000133119	35.1471497958095	-14.5735748979047	3	43.1471497958095
ENSG00000169026	47.385496252173	-20.6927481260865	3	55.385496252173
ENSG00000172590	79.816677395125	-36.9083386975625	3	87.816677395125
ENSG00000172594	77.5625505954882	-35.7812752977441	3	85.5625505954882
ENSG00000142961	35.263073331588	-14.631536665794	3	43.263073331588
ENSG00000188906	47.7932879944953	-20.8966439972476	3	55.7932879944953
ENSG00000166503	58.235720786301	-26.1178603931505	3	66.235720786301
ENSG00000162688	54.447331164098	-24.223665582049	3	62.447331164098
ENSG00000182348	5.057461241409	0.471269379295501	3	13.057461241409
ENSG00000188909	-26.3775607675933	16.1887803837967	3	-18.3775607675933
ENSG00000152520	54.7769610695328	-24.3884805347664	3	62.7769610695328
ENSG00000186501	45.5936586201951	-19.7968293100975	3	53.5936586201951
ENSG00000157005	19.5444528751618	-6.77222643758092	3	27.5444528751618
ENSG00000146243	28.9247235607128	-11.4623617803564	3	36.9247235607128
ENSG00000146242	29.187630332027	-11.5938151660135	3	37.187630332027
ENSG00000184012	35.8697892831045	-14.9348946415522	3	43.8697892831045
ENSG00000066379	67.2977314875055	-30.6488657437528	3	75.2977314875055
ENSG00000163485	54.1731404559856	-24.0865702279928	3	62.1731404559856
ENSG00000163482	30.6084171114828	-12.3042085557414	3	38.6084171114828
ENSG00000091947	39.7962974102677	-16.8981487051339	3	47.7962974102677
ENSG00000163481	26.7661563472883	-10.3830781736441	3	34.7661563472883
ENSG00000112367	35.1397997536377	-14.5698998768189	3	43.1397997536377
ENSG00000112365	42.0361079269336	-18.0180539634668	3	50.0361079269336
ENSG00000172375	24.2664558312522	-9.1332279156261	3	32.2664558312522
ENSG00000162426	-2.10053797216839	4.05026898608419	3	5.89946202783161
ENSG00000066336	38.5478888723206	-16.2739444361603	3	46.5478888723206
ENSG00000205078	29.2911112947851	-11.6455556473926	3	37.2911112947851
ENSG00000054983	43.2815873068758	-18.6407936534379	3	51.2815873068758
ENSG00000108559	44.5599716698538	-19.2799858349269	3	52.5599716698538
ENSG00000114902	75.9627675658719	-34.9813837829359	3	83.9627675658719
ENSG00000114904	47.5965509206061	-20.7982754603031	3	55.5965509206061
ENSG00000108551	61.0912178004707	-27.5456089002353	3	69.0912178004707
ENSG00000204116	35.1767032204723	-14.5883516102361	3	43.1767032204723
ENSG00000119537	59.8587118655841	-26.9293559327921	3	67.8587118655841
ENSG00000119535	30.0559240089238	-12.0279620044619	3	38.0559240089238
ENSG00000137142	-3.16725616267582	4.58362808133791	3	4.83274383732418
ENSG00000258890	51.1630517176094	-22.5815258588047	3	59.1630517176094
ENSG00000265491	59.998015616412	-26.999007808206	3	67.9980156164119
ENSG00000139988	5.23250816932565	0.383745915337173	3	13.2325081693257
ENSG00000136634	37.020361355637	-15.5101806778185	3	45.020361355637
ENSG00000149196	72.69808487389	-33.349042436945	3	80.69808487389
ENSG00000136631	49.47590281953	-21.737951409765	3	57.47590281953
ENSG00000136630	26.6195976650926	-10.3097988325463	3	34.6195976650926
ENSG00000100075	70.4536350336473	-32.2268175168237	3	78.4536350336473
ENSG00000101407	34.4384478874534	-14.2192239437267	3	42.4384478874534
ENSG00000270379	5.54019046950472	0.22990476524764	3	13.5401904695047
ENSG00000159224	22.5640037543825	-8.28200187719123	3	30.5640037543825
ENSG00000164904	66.3839217148128	-30.1919608574064	3	74.3839217148128
ENSG00000138587	27.0433453198869	-10.5216726599435	3	35.0433453198869
ENSG00000164900	-4.5176541293996	5.2588270646998	3	3.4823458706004
ENSG00000104320	49.0778148705702	-21.5389074352851	3	57.0778148705702
ENSG00000104321	16.403653344054	-5.20182667202701	3	24.403653344054
ENSG00000104324	61.3722354346659	-27.686117717333	3	69.3722354346659
ENSG00000001561	51.1746443123567	-22.5873221561783	3	59.1746443123567
ENSG00000159128	72.9653204607649	-33.4826602303824	3	80.9653204607649
ENSG00000130675	-34.5414097207819	20.2707048603909	3	-26.5414097207819
ENSG00000139187	25.8755665224819	-9.93778326124096	3	33.8755665224819
ENSG00000113369	71.0930185962596	-32.5465092981298	3	79.0930185962596
ENSG00000185523	28.2447194618532	-11.1223597309266	3	36.2447194618533
ENSG00000145740	52.6310936458928	-23.3155468229464	3	60.6310936458928
ENSG00000129038	52.8979753256106	-23.4489876628053	3	60.8979753256106
ENSG00000183597	51.2768566823382	-22.6384283411691	3	59.2768566823382
ENSG00000101665	42.0901012650132	-18.0450506325066	3	50.0901012650132
ENSG00000181991	48.6391492692448	-21.3195746346224	3	56.6391492692448
ENSG00000082213	36.9537793759276	-15.4768896879638	3	44.9537793759276
ENSG00000177556	103.412845785214	-48.7064228926071	3	111.412845785214
ENSG00000177558	-18.1296009133694	12.0648004566847	3	-10.1296009133694
ENSG00000113108	38.6585824966204	-16.3292912483102	3	46.6585824966204
ENSG00000196420	70.6310131424614	-32.3155065712307	3	78.6310131424614
ENSG00000155099	40.9163629445754	-17.4581814722877	3	48.9163629445754
ENSG00000148606	37.1650252215208	-15.5825126107604	3	45.1650252215208
ENSG00000148604	6.26703939450759	-0.133519697253794	3	14.2670393945076
ENSG00000141556	44.0228394375598	-19.0114197187799	3	52.0228394375598
ENSG00000133800	79.126722717959	-36.5633613589795	3	87.126722717959
ENSG00000139618	22.4411770399592	-8.2205885199796	3	30.4411770399592
ENSG00000100296	40.9643381220116	-17.4821690610058	3	48.9643381220116
ENSG00000107859	-0.575478039369299	3.28773901968465	3	7.4245219606307
ENSG00000151789	48.4442641695361	-21.222132084768	3	56.4442641695361
ENSG00000107679	38.5078516587185	-16.2539258293592	3	46.5078516587185
ENSG00000117280	50.3174094165096	-22.1587047082548	3	58.3174094165096
ENSG00000107672	55.5679910945156	-24.7839955472578	3	63.5679910945156
ENSG00000068697	91.0666457282044	-42.5333228641022	3	99.0666457282044
ENSG00000053328	36.0861093092699	-15.043054654635	3	44.0861093092699
ENSG00000169085	32.9654628928173	-13.4827314464087	3	40.9654628928173
ENSG00000169087	33.7179584583632	-13.8589792291816	3	41.7179584583632
ENSG00000146802	45.2994402951195	-19.6497201475597	3	53.2994402951195
ENSG00000008838	40.2359678876762	-17.1179839438381	3	48.2359678876762
ENSG00000156521	74.5148859816475	-34.2574429908238	3	82.5148859816475
ENSG00000198774	35.869326888279	-14.9346634441395	3	43.869326888279
ENSG00000164010	32.6053773373376	-13.3026886686688	3	40.6053773373376
ENSG00000164011	35.1007649992856	-14.5503824996428	3	43.1007649992856
ENSG00000198771	40.4666625109342	-17.2333312554671	3	48.4666625109342
ENSG00000150787	62.114021411513	-28.0570107057565	3	70.114021411513
ENSG00000182973	37.5129052471125	-15.7564526235562	3	45.5129052471125
ENSG00000150782	72.4282046965985	-33.2141023482992	3	80.4282046965985
ENSG00000171611	14.1529190068025	-4.07645950340124	3	22.1529190068025
ENSG00000171612	33.45906144352	-13.72953072176	3	41.45906144352
ENSG00000197713	50.9138464727371	-22.4569232363685	3	58.9138464727371
ENSG00000123545	35.9108929771716	-14.9554464885858	3	43.9108929771716
ENSG00000103111	36.7180310581096	-15.3590155290548	3	44.7180310581096
ENSG00000176040	-18.9737415687406	12.4868707843703	3	-10.9737415687406
ENSG00000037749	46.8034548271329	-20.4017274135665	3	54.8034548271329
ENSG00000123892	44.3940566385971	-19.1970283192985	3	52.3940566385971
ENSG00000140950	19.2740419518232	-6.63702097591162	3	27.2740419518232
ENSG00000160862	59.1598002713866	-26.5799001356933	3	67.1598002713866
ENSG00000110108	50.4072600615847	-22.2036300307924	3	58.4072600615847
