genename	AIC	lnL	k	AICC
ENSG00000204711	35.9551671110887	-14.9775835555444	3	43.9551671110887
ENSG00000182450	12.6787107690933	-3.33935538454667	3	20.6787107690933
ENSG00000124882	16.0505672734767	-5.02528363673837	3	24.0505672734767
ENSG00000075856	43.2241488455101	-18.6120744227551	3	51.2241488455101
ENSG00000105605	-6.71265312828151	6.35632656414075	3	1.28734687171849
ENSG00000151065	24.6748991326208	-9.33744956631041	3	32.6748991326208
ENSG00000099910	34.9846232430032	-14.4923116215016	3	42.9846232430032
ENSG00000145882	26.3708922150635	-10.1854461075318	3	34.3708922150635
ENSG00000129083	50.8096653488523	-22.4048326744262	3	58.8096653488523
ENSG00000175505	22.6325187805368	-8.31625939026839	3	30.6325187805368
ENSG00000171681	49.745516315269	-21.8727581576345	3	57.745516315269
ENSG00000171680	30.2425385417771	-12.1212692708886	3	38.2425385417771
ENSG00000155966	30.3875481804538	-12.1937740902269	3	38.3875481804538
ENSG00000103091	34.7346870969133	-14.3673435484566	3	42.7346870969133
ENSG00000054118	59.5118812404669	-26.7559406202334	3	67.5118812404669
ENSG00000140612	66.1195321750117	-30.0597660875059	3	74.1195321750117
ENSG00000125686	45.4435800260102	-19.7217900130051	3	53.4435800260102
ENSG00000130427	-5.11808933797695	5.55904466898847	3	2.88191066202305
ENSG00000284308	-12.1649325499633	9.08246627498163	3	-4.16493254996326
ENSG00000198270	33.6054466035176	-13.8027233017588	3	41.6054466035176
ENSG00000124228	33.7676337858003	-13.8838168929001	3	41.7676337858003
ENSG00000143839	14.1253313796652	-4.06266568983261	3	22.1253313796652
ENSG00000124226	64.3777156609601	-29.1888578304801	3	72.3777156609601
ENSG00000171357	26.2655801079539	-10.132790053977	3	34.2655801079539
ENSG00000124222	49.6374574570648	-21.8187287285324	3	57.6374574570648
ENSG00000082512	37.6887996320062	-15.8443998160031	3	45.6887996320062
ENSG00000079246	63.864784103855	-28.9323920519275	3	71.864784103855
ENSG00000082516	38.3270595958087	-16.1635297979043	3	46.3270595958087
ENSG00000161904	44.2905717770683	-19.1452858885341	3	52.2905717770683
ENSG00000082515	56.855460227124	-25.427730113562	3	64.855460227124
ENSG00000185105	3.81116343462149	1.09441828268925	3	11.8111634346215
ENSG00000116497	40.7665529166968	-17.3832764583484	3	48.7665529166968
ENSG00000123684	59.417747179001	-26.7088735895005	3	67.417747179001
ENSG00000169193	58.9640185209748	-26.4820092604874	3	66.9640185209748
ENSG00000164949	65.6038197904541	-29.801909895227	3	73.6038197904541
ENSG00000169019	53.6416597777665	-23.8208298888832	3	61.6416597777665
ENSG00000169018	44.4706522973006	-19.2353261486503	3	52.4706522973006
ENSG00000047188	31.3308052145064	-12.6654026072532	3	39.3308052145064
ENSG00000169189	61.8803105799522	-27.9401552899761	3	69.8803105799522
ENSG00000205693	23.0113925259	-8.50569626295002	3	31.0113925259
ENSG00000109171	55.6406516143764	-24.8203258071882	3	63.6406516143764
ENSG00000075142	61.0202596228836	-27.5101298114418	3	69.0202596228836
ENSG00000058804	22.5579696897309	-8.27898484486544	3	30.5579696897309
ENSG00000249948	2.41562795594245	1.79218602202877	3	10.4156279559425
ENSG00000144366	56.4518803494083	-25.2259401747041	3	64.4518803494083
ENSG00000156738	36.9497794500141	-15.474889725007	3	44.9497794500141
ENSG00000156042	11.4692581719842	-2.73462908599209	3	19.4692581719842
ENSG00000156735	32.9044233966832	-13.4522116983416	3	40.9044233966832
ENSG00000105679	33.8877976156526	-13.9438988078263	3	41.8877976156526
ENSG00000148225	24.5776468773716	-9.28882343868578	3	32.5776468773716
ENSG00000031003	45.0470618134705	-19.5235309067352	3	53.0470618134705
ENSG00000105677	69.3142232434164	-31.6571116217082	3	77.3142232434164
ENSG00000105676	26.7298486494556	-10.3649243247278	3	34.7298486494556
ENSG00000131910	9.62845038405208	-1.81422519202604	3	17.6284503840521
ENSG00000213892	12.4163662579678	-3.20818312898389	3	20.4163662579678
ENSG00000243978	-16.5120862503525	11.2560431251763	3	-8.51208625035252
ENSG00000152749	62.1332866186011	-28.0666433093005	3	70.1332866186011
ENSG00000146755	4.26335883472343	0.868320582638287	3	12.2633588347234
ENSG00000181754	23.4566651179121	-8.72833255895603	3	31.4566651179121
ENSG00000178952	64.2936678966495	-29.1468339483247	3	72.2936678966495
ENSG00000181751	42.7406829669835	-18.3703414834918	3	50.7406829669835
ENSG00000163626	25.3155164672802	-9.65775823364011	3	33.3155164672802
ENSG00000184508	51.8771151303836	-22.9385575651918	3	59.8771151303836
ENSG00000117501	-0.445181774347763	3.22259088717388	3	7.55481822565224
ENSG00000142871	74.9655047880845	-34.4827523940422	3	82.9655047880845
ENSG00000105767	19.8530700352814	-6.92653501764071	3	27.8530700352814
ENSG00000106803	100.275289524603	-47.1376447623016	3	108.275289524603
ENSG00000143179	59.8219778920923	-26.9109889460461	3	67.8219778920923
ENSG00000115234	46.3240815364705	-20.1620407682352	3	54.3240815364705
ENSG00000119242	47.3543626656175	-20.6771813328087	3	55.3543626656175
ENSG00000115233	56.2162173081562	-25.1081086540781	3	64.2162173081562
ENSG00000171121	26.3523417661047	-10.1761708830524	3	34.3523417661047
ENSG00000131096	22.1951901461705	-8.09759507308527	3	30.1951901461705
ENSG00000131097	50.2476353002272	-22.1238176501136	3	58.2476353002272
ENSG00000136492	27.9156111097313	-10.9578055548656	3	35.9156111097313
ENSG00000136490	53.6927144499991	-23.8463572249996	3	61.6927144499991
ENSG00000080345	44.6404405843404	-19.3202202921702	3	52.6404405843404
ENSG00000151806	27.921717679981	-10.9608588399905	3	35.921717679981
ENSG00000129534	54.0256576700607	-24.0128288350303	3	62.0256576700607
ENSG00000177076	54.0417686821747	-24.0208843410874	3	62.0417686821747
ENSG00000221829	31.0792957433253	-12.5396478716626	3	39.0792957433253
ENSG00000119421	68.3774517516687	-31.1887258758344	3	76.3774517516687
ENSG00000073849	45.6014874041083	-19.8007437020542	3	53.6014874041083
ENSG00000138769	32.0758338520416	-13.0379169260208	3	40.0758338520416
ENSG00000138768	55.5015878159792	-24.7507939079896	3	63.5015878159792
ENSG00000158079	39.0343980398217	-16.5171990199109	3	47.0343980398217
ENSG00000158480	25.6743682449785	-9.83718412248927	3	33.6743682449785
ENSG00000184374	-10.3306733910226	8.16533669551131	3	-2.33067339102263
ENSG00000138764	56.0296541333267	-25.0148270666633	3	64.0296541333267
ENSG00000130540	1.65689150367466	2.17155424816267	3	9.65689150367466
ENSG00000159388	60.1752004020873	-27.0876002010436	3	68.1752004020873
ENSG00000109133	35.3447617664625	-14.6723808832313	3	43.3447617664625
ENSG00000157954	46.9623605660775	-20.4811802830388	3	54.9623605660775
ENSG00000165105	36.5074224941098	-15.2537112470549	3	44.5074224941098
ENSG00000198223	41.1998918252775	-17.5999459126388	3	49.1998918252775
ENSG00000101558	73.8575531135996	-33.9287765567998	3	81.8575531135996
ENSG00000154359	57.0305463988629	-25.5152731994314	3	65.0305463988629
ENSG00000010318	39.0749506114735	-16.5374753057367	3	47.0749506114735
ENSG00000101003	25.8484833094098	-9.92424165470491	3	33.8484833094098
ENSG00000101000	55.5102945756502	-24.7551472878251	3	63.5102945756502
ENSG00000010310	32.2894580187914	-13.1447290093957	3	40.2894580187914
ENSG00000101557	47.7499111469069	-20.8749555734535	3	55.7499111469069
ENSG00000164850	20.9629530468447	-7.48147652342234	3	28.9629530468447
ENSG00000116044	68.0297057377523	-31.0148528688761	3	76.0297057377523
ENSG00000141198	51.6145155841275	-22.8072577920638	3	59.6145155841275
ENSG00000104881	21.879810574205	-7.93990528710251	3	29.879810574205
ENSG00000130764	61.3871810489866	-27.6935905244933	3	69.3871810489866
ENSG00000173715	32.5970162021468	-13.2985081010734	3	40.5970162021468
ENSG00000130768	34.2080887223815	-14.1040443611907	3	42.2080887223815
ENSG00000113272	47.2863701888836	-20.6431850944418	3	55.2863701888836
ENSG00000122512	26.7204074503174	-10.3602037251587	3	34.7204074503174
ENSG00000126814	36.0999527322763	-15.0499763661382	3	44.0999527322763
ENSG00000185294	-37.9014221115574	21.9507110557787	3	-29.9014221115574
ENSG00000119938	48.4389508332859	-21.2194754166429	3	56.4389508332859
ENSG00000175893	44.5973067754956	-19.2986533877478	3	52.5973067754956
ENSG00000183625	5.22136414890211	0.389317925548947	3	13.2213641489021
ENSG00000157259	66.0462283367072	-30.0231141683536	3	74.0462283367072
ENSG00000183621	56.403046357901	-25.2015231789505	3	64.403046357901
ENSG00000148468	37.0901901155808	-15.5450950577904	3	45.0901901155808
ENSG00000253309	5.24756314728806	0.37621842635597	3	13.2475631472881
ENSG00000138182	30.0356051670053	-12.0178025835026	3	38.0356051670053
ENSG00000138180	9.16455657693771	-1.58227828846885	3	17.1645565769377
ENSG00000124159	36.2642793796193	-15.1321396898096	3	44.2642793796193
ENSG00000146592	30.6328004024208	-12.3164002012104	3	38.6328004024208
ENSG00000205177	22.7549301436718	-8.37746507183591	3	30.7549301436718
ENSG00000149305	21.4499056609334	-7.72495283046671	3	29.4499056609334
ENSG00000159650	5.36251657722942	0.318741711385292	3	13.3625165772294
ENSG00000130822	-2.40126019272632	4.20063009636316	3	5.59873980727368
ENSG00000256235	85.5833657846363	-39.7916828923181	3	93.5833657846363
ENSG00000107185	41.6284261983894	-17.8142130991947	3	49.6284261983894
ENSG00000120129	85.3787629066126	-39.6893814533063	3	93.3787629066126
ENSG00000006007	48.9511858610048	-21.4755929305024	3	56.9511858610048
ENSG00000154978	44.8974834447913	-19.4487417223957	3	52.8974834447913
ENSG00000154975	27.3126225811125	-10.6563112905563	3	35.3126225811125
ENSG00000196990	-32.8462977686587	19.4231488843293	3	-24.8462977686587
ENSG00000196998	47.7148696374894	-20.8574348187447	3	55.7148696374894
ENSG00000060140	17.3870296279365	-5.69351481396826	3	25.3870296279365
ENSG00000164270	19.8782676726341	-6.93913383631707	3	27.8782676726341
ENSG00000100207	42.1842365863856	-18.0921182931928	3	50.1842365863856
ENSG00000104980	40.487377804162	-17.243688902081	3	48.487377804162
ENSG00000104231	53.1744458312129	-23.5872229156064	3	61.1744458312129
ENSG00000104237	23.3458199583765	-8.67290997918826	3	31.3458199583765
ENSG00000100209	52.0960158660331	-23.0480079330165	3	60.0960158660331
ENSG00000155008	63.8528314382576	-28.9264157191288	3	71.8528314382576
ENSG00000151657	43.8354966518792	-18.9177483259396	3	51.8354966518792
ENSG00000176623	58.9131323206427	-26.4565661603213	3	66.9131323206427
ENSG00000176994	33.697625022247	-13.8488125111235	3	41.697625022247
ENSG00000067113	73.5431018663232	-33.7715509331616	3	81.5431018663232
ENSG00000204469	42.5990542161178	-18.2995271080589	3	50.5990542161178
ENSG00000178171	-42.3025793299422	24.1512896649711	3	-34.3025793299422
ENSG00000156928	55.8940495940317	-24.9470247970158	3	63.8940495940317
ENSG00000106588	71.951298461111	-32.9756492305555	3	79.951298461111
ENSG00000086288	18.3076288224615	-6.15381441123077	3	26.3076288224615
ENSG00000086289	70.4550918202397	-32.2275459101199	3	78.4550918202397
ENSG00000124762	66.9013711748501	-30.450685587425	3	74.9013711748501
ENSG00000171163	32.9759215133024	-13.4879607566512	3	40.9759215133024
ENSG00000171160	38.9086507464593	-16.4543253732297	3	46.9086507464593
ENSG00000168062	28.8064503145296	-11.4032251572648	3	36.8064503145296
ENSG00000100897	65.4256620633891	-29.7128310316945	3	73.4256620633891
ENSG00000171169	26.1852310997942	-10.0926155498971	3	34.1852310997942
ENSG00000164438	-33.7710324457827	19.8855162228913	3	-25.7710324457827
ENSG00000176194	100.314140670126	-47.1570703350632	3	108.314140670126
ENSG00000078674	64.5065864001278	-29.2532932000639	3	72.5065864001278
ENSG00000140807	23.2579477231134	-8.6289738615567	3	31.2579477231134
ENSG00000204421	30.0772401841218	-12.0386200920609	3	38.0772401841218
ENSG00000204427	49.7423223799908	-21.8711611899954	3	57.7423223799908
ENSG00000181104	49.8418637536163	-21.9209318768081	3	57.8418637536163
ENSG00000167778	39.8275952372578	-16.9137976186289	3	47.8275952372578
ENSG00000167779	80.948502707997	-37.4742513539985	3	88.948502707997
ENSG00000167772	65.9498940155565	-29.9749470077782	3	73.9498940155565
ENSG00000167775	59.9982284754904	-26.9991142377452	3	67.9982284754904
ENSG00000049449	71.7165888028645	-32.8582944014322	3	79.7165888028645
ENSG00000241852	13.2928209984587	-3.64641049922937	3	21.2928209984587
ENSG00000169515	44.3550720967554	-19.1775360483777	3	52.3550720967554
ENSG00000088930	49.8622065507001	-21.9311032753501	3	57.8622065507001
ENSG00000243566	8.06791983976765	-1.03395991988383	3	16.0679198397677
ENSG00000078902	68.3568672299284	-31.1784336149642	3	76.3568672299284
ENSG00000178567	44.1472609192368	-19.0736304596184	3	52.1472609192368
ENSG00000130829	-17.1485962975362	11.5742981487681	3	-9.14859629753617
ENSG00000178562	26.4832065621978	-10.2416032810989	3	34.4832065621978
ENSG00000248485	57.2533121468892	-25.6266560734446	3	65.2533121468892
ENSG00000007062	40.2374873251877	-17.1187436625938	3	48.2374873251877
ENSG00000023041	41.2829401082086	-17.6414700541043	3	49.2829401082086
ENSG00000168286	37.9432235948719	-15.971611797436	3	45.9432235948719
ENSG00000175711	30.3797443512789	-12.1898721756394	3	38.3797443512789
ENSG00000168288	71.6694785607275	-32.8347392803638	3	79.6694785607275
ENSG00000120913	50.0289980501172	-22.0144990250586	3	58.0289980501172
ENSG00000120915	74.0934210728761	-34.046710536438	3	82.0934210728761
ENSG00000135063	40.3253167074598	-17.1626583537299	3	48.3253167074598
ENSG00000012124	27.2286912642144	-10.6143456321072	3	35.2286912642144
ENSG00000135069	82.5995811401753	-38.2997905700877	3	90.5995811401753
ENSG00000052723	59.5151097295346	-26.7575548647673	3	67.5151097295346
ENSG00000132581	59.1496409577987	-26.5748204788993	3	67.1496409577987
ENSG00000119650	46.3282778873265	-20.1641389436632	3	54.3282778873265
ENSG00000119655	87.7272462015518	-40.8636231007759	3	95.7272462015518
ENSG00000167194	20.3107466700879	-7.15537333504397	3	28.3107466700879
ENSG00000167196	61.6525324909567	-27.8262662454783	3	69.6525324909567
ENSG00000167191	37.384315415096	-15.692157707548	3	45.384315415096
ENSG00000167193	55.96133576113	-24.980667880565	3	63.96133576113
ENSG00000148926	57.366502979923	-25.6832514899615	3	65.366502979923
ENSG00000148925	43.3108884450478	-18.6554442225239	3	51.3108884450478
ENSG00000187624	9.25807583053492	-1.62903791526746	3	17.2580758305349
ENSG00000187994	25.4090715028703	-9.70453575143516	3	33.4090715028703
ENSG00000147162	58.5360747615532	-26.2680373807766	3	66.5360747615532
ENSG00000188425	-17.6270299178465	11.8135149589232	3	-9.62702991784647
ENSG00000147160	20.6911760466951	-7.34558802334753	3	28.6911760466951
ENSG00000162706	58.3449509348956	-26.1724754674478	3	66.3449509348956
ENSG00000147166	31.1432875679903	-12.5716437839952	3	39.1432875679903
ENSG00000162704	91.1402225656043	-42.5701112828022	3	99.1402225656043
ENSG00000135604	43.0659145052905	-18.5329572526452	3	51.0659145052905
ENSG00000147168	48.4208567782094	-21.2104283891047	3	56.4208567782094
ENSG00000162878	55.2529065947542	-24.6264532973771	3	63.2529065947542
ENSG00000166828	32.514962343392	-13.257481171696	3	40.514962343392
ENSG00000184719	42.639824335303	-18.3199121676515	3	50.639824335303
ENSG00000165733	45.8830717166474	-19.9415358583237	3	53.8830717166474
ENSG00000165730	33.6985946238712	-13.8492973119356	3	41.6985946238712
ENSG00000165731	40.9185832919891	-17.4592916459946	3	48.9185832919891
ENSG00000149257	79.013012754152	-36.506506377076	3	87.013012754152
ENSG00000115687	5.43573429733241	0.282132851333795	3	13.4357342973324
ENSG00000169860	28.3439612594597	-11.1719806297299	3	36.3439612594597
ENSG00000184716	46.6004601507532	-20.3002300753766	3	54.6004601507532
ENSG00000167994	47.6511887344773	-20.8255943672387	3	55.6511887344773
ENSG00000163472	26.9586331742091	-10.4793165871045	3	34.9586331742091
ENSG00000141699	46.1341144376506	-20.0670572188253	3	54.1341144376506
ENSG00000141698	47.3401648733929	-20.6700824366964	3	55.3401648733929
ENSG00000163479	78.5754364330322	-36.2877182165161	3	86.5754364330322
ENSG00000141696	45.9019413658745	-19.9509706829373	3	53.9019413658745
ENSG00000127337	51.1707763783614	-22.5853881891807	3	59.1707763783614
ENSG00000266472	92.8319233081802	-43.4159616540901	3	100.83192330818
ENSG00000066926	45.2074781478045	-19.6037390739023	3	53.2074781478045
ENSG00000179218	87.0889251364898	-40.5444625682449	3	95.0889251364898
ENSG00000066294	37.1130403051573	-15.5565201525786	3	45.1130403051573
ENSG00000118307	36.3830953118254	-15.1915476559127	3	44.3830953118254
ENSG00000118873	49.0389888232673	-21.5194944116337	3	57.0389888232673
ENSG00000118655	27.9506115841839	-10.9753057920919	3	35.9506115841839
ENSG00000118308	36.9487617971638	-15.4743808985819	3	44.9487617971638
ENSG00000138375	28.5069896627417	-11.2534948313708	3	36.5069896627417
ENSG00000138376	37.2109614704211	-15.6054807352105	3	45.2109614704211
ENSG00000214290	19.8684856297751	-6.93424281488754	3	27.8684856297751
ENSG00000144583	-13.3268784117382	9.66343920586908	3	-5.32687841173816
ENSG00000112486	28.9508893727465	-11.4754446863733	3	36.9508893727465
ENSG00000144589	26.1418662386288	-10.0709331193144	3	34.1418662386288
ENSG00000186575	47.058804643019	-20.5294023215095	3	55.058804643019
ENSG00000157093	-10.0371868574783	8.01859342873916	3	-2.03718685747832
ENSG00000158714	18.788707174776	-6.39435358738801	3	26.788707174776
ENSG00000158715	34.4868532532497	-14.2434266266249	3	42.4868532532497
ENSG00000158716	79.4678870620585	-36.7339435310292	3	87.4678870620585
ENSG00000153767	37.8089244687969	-15.9044622343985	3	45.8089244687969
ENSG00000158710	88.6086991572958	-41.3043495786479	3	96.6086991572958
ENSG00000158711	45.979648716254	-19.989824358127	3	53.979648716254
ENSG00000055044	54.5806089492641	-24.290304474632	3	62.5806089492641
ENSG00000133985	67.5547712985742	-30.7773856492871	3	75.5547712985742
ENSG00000137601	35.416871673474	-14.708435836737	3	43.416871673474
ENSG00000141030	54.0996879831898	-24.0498439915949	3	62.0996879831898
ENSG00000172878	31.4780945079959	-12.739047253998	3	39.4780945079959
ENSG00000164463	58.1155040603814	-26.0577520301907	3	66.1155040603814
ENSG00000242550	32.0981459675606	-13.0490729837803	3	40.0981459675606
ENSG00000100568	70.2839313595358	-32.1419656797679	3	78.2839313595358
ENSG00000266094	39.5858301538449	-16.7929150769224	3	47.5858301538449
ENSG00000198862	38.9567683580585	-16.4783841790292	3	46.9567683580585
ENSG00000198863	29.8909094303957	-11.9454547151978	3	37.8909094303957
ENSG00000198860	53.7758853307163	-23.8879426653582	3	61.7758853307163
ENSG00000100565	10.6604026366063	-2.33020131830316	3	18.6604026366063
ENSG00000198865	37.1876457728234	-15.5938228864117	3	45.1876457728234
ENSG00000130958	37.8655350587781	-15.9327675293891	3	45.8655350587781
ENSG00000130956	40.2101545510278	-17.1050772755139	3	48.2101545510278
ENSG00000112561	28.6893179283722	-11.3446589641861	3	36.6893179283722
ENSG00000077152	17.8751040593378	-5.93755202966888	3	25.8751040593378
ENSG00000077150	33.9501193469964	-13.9750596734982	3	41.9501193469964
ENSG00000204160	35.444050183204	-14.722025091602	3	43.444050183204
ENSG00000164649	41.7191138148947	-17.8595569074473	3	49.7191138148947
ENSG00000196526	37.46664993947	-15.733324969735	3	45.46664993947
ENSG00000164645	-7.22366518593062	6.61183259296531	3	0.776334814069376
ENSG00000168894	77.4130220291146	-35.7065110145573	3	85.4130220291146
ENSG00000081087	54.0421765178681	-24.021088258934	3	62.0421765178681
ENSG00000162910	76.5559518664226	-35.2779759332113	3	84.5559518664226
ENSG00000206107	-33.1055487072081	19.552774353604	3	-25.1055487072081
ENSG00000100697	50.0460724357834	-22.0230362178917	3	58.0460724357834
ENSG00000161036	29.778928320864	-11.889464160432	3	37.778928320864
ENSG00000161031	25.7227254468933	-9.86136272344665	3	33.7227254468933
ENSG00000105514	45.9673750559592	-19.9836875279796	3	53.9673750559592
ENSG00000205309	45.9231168342906	-19.9615584171453	3	53.9231168342906
ENSG00000090266	95.3441409860607	-44.6720704930303	3	103.344140986061
ENSG00000183644	17.6304192863008	-5.8152096431504	3	25.6304192863008
ENSG00000139131	37.329644604627	-15.6648223023135	3	45.329644604627
ENSG00000151006	23.7619729477	-8.88098647385	3	31.7619729477
ENSG00000145860	47.5062541308424	-20.7531270654212	3	55.5062541308424
ENSG00000145861	31.9577194091885	-12.9788597045942	3	39.9577194091885
ENSG00000170178	-26.4027043408563	16.2013521704282	3	-18.4027043408563
ENSG00000154016	31.8120755200173	-12.9060377600086	3	39.8120755200173
ENSG00000125375	62.1776978630204	-28.0888489315102	3	70.1776978630204
ENSG00000053918	22.8874591541691	-8.44372957708453	3	30.8874591541691
ENSG00000198780	8.09794113721975	-1.04897056860987	3	16.0979411372197
ENSG00000150712	42.6832461418306	-18.3416230709153	3	50.6832461418306
ENSG00000140632	43.0213889720006	-18.5106944860003	3	51.0213889720006
ENSG00000169251	51.1012793945618	-22.5506396972809	3	59.1012793945618
ENSG00000160613	35.2852185838422	-14.6426092919211	3	43.2852185838422
ENSG00000169252	52.0874574299878	-23.0437287149939	3	60.0874574299878
ENSG00000140326	20.1090822852584	-7.05454114262921	3	28.1090822852584
ENSG00000160349	2.15017712358788	1.92491143820606	3	10.1501771235879
ENSG00000275074	39.7304674832794	-16.8652337416397	3	47.7304674832794
ENSG00000124209	41.5813703686885	-17.7906851843442	3	49.5813703686885
ENSG00000247077	51.4647219443008	-22.7323609721504	3	59.4647219443008
ENSG00000167695	35.2981471077688	-14.6490735538844	3	43.2981471077688
ENSG00000124201	46.1659080668078	-20.0829540334039	3	54.1659080668078
ENSG00000124205	3.46302140273953	1.26848929863023	3	11.4630214027395
ENSG00000124207	39.639240397488	-16.819620198744	3	47.639240397488
ENSG00000128604	38.7633253304785	-16.3816626652392	3	46.7633253304785
ENSG00000096746	61.2065099170316	-27.6032549585158	3	69.2065099170316
ENSG00000135473	40.2760439188523	-17.1380219594261	3	48.2760439188523
ENSG00000142675	33.8477827331119	-13.923891366556	3	41.8477827331119
ENSG00000082068	44.7020120950862	-19.3510060475431	3	52.7020120950862
ENSG00000142677	30.9593125885658	-12.4796562942829	3	38.9593125885658
ENSG00000186074	32.5217129387385	-13.2608564693693	3	40.5217129387385
ENSG00000185122	36.0527322620693	-15.0263661310346	3	44.0527322620693
ENSG00000185127	54.1475396312353	-24.0737698156176	3	62.1475396312353
