genename	AIC	lnL	k	AICC
ENSG00000100665	-39.2163983329451	22.6081991664726	3	-31.2163983329451
ENSG00000186191	-23.6638771487032	14.8319385743516	3	-15.6638771487032
ENSG00000244274	55.2609730781378	-24.6304865390689	3	63.2609730781378
ENSG00000186666	30.8770387324947	-12.4385193662473	3	38.8770387324947
ENSG00000186197	43.8260574492583	-18.9130287246292	3	51.8260574492583
ENSG00000126226	57.5362139075523	-25.7681069537761	3	65.5362139075523
ENSG00000186198	16.7840750759807	-5.39203753799037	3	24.7840750759807
ENSG00000203867	14.4445793038144	-4.22228965190721	3	22.4445793038144
ENSG00000174502	-3.67810934998261	4.8390546749913	3	4.32189065001739
ENSG00000174500	27.599857946496	-10.799928973248	3	35.599857946496
ENSG00000182631	-31.4438070861567	18.7219035430783	3	-23.4438070861567
ENSG00000116729	56.1258215061997	-25.0629107530999	3	64.1258215061997
ENSG00000206562	44.424089379773	-19.2120446898865	3	52.424089379773
ENSG00000123472	53.5409190640627	-23.7704595320313	3	61.5409190640627
ENSG00000140688	36.87273468012	-15.43636734006	3	44.87273468012
ENSG00000088451	30.9623766293196	-12.4811883146598	3	38.9623766293196
ENSG00000128271	13.1970931071817	-3.59854655359083	3	21.1970931071817
ENSG00000077063	30.5584243872945	-12.2792121936473	3	38.5584243872945
ENSG00000072364	45.7650410208197	-19.8825205104098	3	53.7650410208197
ENSG00000140682	37.1467221442292	-15.5733610721146	3	45.1467221442292
ENSG00000277972	92.0535209365573	-43.0267604682786	3	100.053520936557
ENSG00000130024	49.581098097423	-21.7905490487115	3	57.581098097423
ENSG00000139044	-16.4880181639341	11.2440090819671	3	-8.48801816393414
ENSG00000130023	40.6852286878361	-17.3426143439181	3	48.6852286878361
ENSG00000164970	42.3548487623547	-18.1774243811774	3	50.3548487623547
ENSG00000140474	28.9367133190696	-11.4683566595348	3	36.9367133190696
ENSG00000129152	4.35981484072281	0.820092579638594	3	12.3598148407228
ENSG00000129151	-8.66339717642025	7.33169858821012	3	-0.663397176420245
ENSG00000019505	10.7923249158312	-2.39616245791559	3	18.7923249158312
ENSG00000170627	7.49778608071873	-0.748893040359365	3	15.4977860807187
ENSG00000170624	51.786613731677	-22.8933068658385	3	59.786613731677
ENSG00000173567	4.22010636908471	0.889946815457645	3	12.2201063690847
