genename	AIC	lnL	k	AICC
ENSG00000181284	18.2759294255508	-6.13796471277542	3	26.2759294255508
ENSG00000164654	48.1104247139716	-21.0552123569858	3	56.1104247139716
ENSG00000161021	30.0636276127107	-12.0318138063554	3	38.0636276127107
ENSG00000269404	44.3278232314067	-19.1639116157033	3	52.3278232314067
ENSG00000072736	46.0381932405562	-20.0190966202781	3	54.0381932405562
ENSG00000261603	22.0533462376049	-8.02667311880244	3	30.0533462376049
ENSG00000116574	51.00712650798	-22.50356325399	3	59.00712650798
ENSG00000130349	40.3439733353618	-17.1719866676809	3	48.3439733353618
ENSG00000130340	63.9534118245991	-28.9767059122995	3	71.9534118245991
ENSG00000180881	38.4071741776201	-16.20358708881	3	46.4071741776201
ENSG00000130347	22.2043577318491	-8.10217886592454	3	30.2043577318491
ENSG00000099949	51.2866614352739	-22.643330717637	3	59.2866614352739
ENSG00000165309	14.3864874853563	-4.19324374267815	3	22.3864874853563
ENSG00000107562	110.199885753729	-52.0999428768644	3	118.199885753729
ENSG00000151012	21.9849930451849	-7.99249652259246	3	29.9849930451849
ENSG00000107560	44.867516855623	-19.4337584278115	3	52.867516855623
ENSG00000151014	30.1272599985424	-12.0636299992712	3	38.1272599985424
ENSG00000099940	44.992508921484	-19.496254460742	3	52.992508921484
ENSG00000099942	38.1449395856441	-16.072469792822	3	46.1449395856441
ENSG00000145850	56.3209495861988	-25.1604747930994	3	64.3209495861988
ENSG00000129451	-5.14107292722133	5.57053646361066	3	2.85892707277867
ENSG00000154007	-33.140880911933	19.5704404559665	3	-25.140880911933
ENSG00000174132	85.3698311790645	-39.6849155895322	3	93.3698311790645
ENSG00000198793	30.5647753135841	-12.2823876567921	3	38.5647753135841
ENSG00000198794	29.0845499742398	-11.5422749871199	3	37.0845499742398
ENSG00000198796	-3.52329115663205	4.76164557831602	3	4.47670884336795
ENSG00000197776	35.6696064775528	-14.8348032387764	3	43.6696064775528
ENSG00000150722	3.82797677668261	1.08601161165869	3	11.8279767766826
ENSG00000197956	120.368322105882	-57.1841610529409	3	128.368322105882
ENSG00000161682	13.5009651111991	-3.75048255559953	3	21.5009651111991
ENSG00000153714	47.1534783141594	-20.5767391570797	3	55.1534783141594
ENSG00000113430	19.9732789870766	-6.98663949353829	3	27.9732789870766
ENSG00000140319	79.517710353301	-36.7588551766505	3	87.517710353301
ENSG00000169245	61.1379671758932	-27.5689835879466	3	69.1379671758932
ENSG00000169242	53.4849563265197	-23.7424781632599	3	61.4849563265197
ENSG00000169241	59.7006256164908	-26.8503128082454	3	67.7006256164908
ENSG00000089048	37.5237482566686	-15.7618741283343	3	45.5237482566686
ENSG00000183864	47.7032338986613	-20.8516169493307	3	55.7032338986613
ENSG00000089041	46.2896883266307	-20.1448441633154	3	54.2896883266307
ENSG00000111348	69.3499278770664	-31.6749639385332	3	77.3499278770664
ENSG00000124214	56.0670870254405	-25.0335435127202	3	64.0670870254405
ENSG00000205978	27.9724670452996	-10.9862335226498	3	35.9724670452996
ENSG00000124212	53.9326901827691	-23.9663450913845	3	61.9326901827691
ENSG00000013364	52.5427122520833	-23.2713561260416	3	60.5427122520833
ENSG00000000005	56.0596829148718	-25.0298414574359	3	64.0596829148718
ENSG00000135447	76.7101611196838	-35.3550805598419	3	84.7101611196838
ENSG00000161973	22.1254330798694	-8.0627165399347	3	30.1254330798694
ENSG00000135441	78.711187141737	-36.3555935708685	3	86.711187141737
ENSG00000117222	42.3860522025921	-18.193026101296	3	50.3860522025921
ENSG00000185133	-16.5019038820258	11.2509519410129	3	-8.50190388202575
ENSG00000108961	52.1409219277078	-23.0704609638539	3	60.1409219277078
ENSG00000152380	44.9485606299932	-19.4742803149966	3	52.9485606299932
ENSG00000169020	132.161321333159	-63.0806606665794	3	140.161321333159
ENSG00000169021	75.5355567561034	-34.7677783780517	3	83.5355567561034
ENSG00000160087	51.0436768410182	-22.5218384205091	3	59.0436768410182
ENSG00000036054	48.6056341453765	-21.3028170726883	3	56.6056341453765
ENSG00000102119	53.7582619011583	-23.8791309505791	3	61.7582619011583
ENSG00000105467	-7.69256933180168	6.84628466590084	3	0.307430668198318
ENSG00000048649	49.3905365575787	-21.6952682787894	3	57.3905365575787
ENSG00000118418	87.9693082188944	-40.9846541094472	3	95.9693082188944
ENSG00000139053	29.7548065124653	-11.8774032562326	3	37.7548065124653
ENSG00000118412	26.960029480154	-10.480014740077	3	34.960029480154
ENSG00000110169	30.9796307333039	-12.4898153666519	3	38.9796307333039
ENSG00000102802	100.121850477248	-47.0609252386241	3	108.121850477248
ENSG00000177951	75.5711241914423	-34.7855620957212	3	83.5711241914423
ENSG00000143669	48.1667669895772	-21.0833834947886	3	56.1667669895772
ENSG00000144810	53.0903200253424	-23.5451600126712	3	61.0903200253424
ENSG00000198246	16.9827270507409	-5.49136352537047	3	24.9827270507409
ENSG00000143845	27.5358087707478	-10.7679043853739	3	35.5358087707478
ENSG00000144815	33.5763062749464	-13.7881531374732	3	41.5763062749464
ENSG00000092140	42.2913212505698	-18.1456606252849	3	50.2913212505698
ENSG00000135916	65.1406263642116	-29.5703131821058	3	73.1406263642116
ENSG00000135914	25.4451705336436	-9.72258526682178	3	33.4451705336436
ENSG00000135912	28.3453091535103	-11.1726545767551	3	36.3453091535103
ENSG00000106723	43.8334576122863	-18.9167288061431	3	51.8334576122863
ENSG00000092148	59.0435814437834	-26.5217907218917	3	67.0435814437834
ENSG00000034693	57.5421588146333	-25.7710794073166	3	65.5421588146333
ENSG00000166337	62.235020751724	-28.117510375862	3	70.235020751724
ENSG00000181264	20.9575002002718	-7.47875010013591	3	28.9575002002718
ENSG00000135919	59.0675881457792	-26.5337940728896	3	67.0675881457792
ENSG00000176390	64.0263471855605	-29.0131735927803	3	72.0263471855605
ENSG00000176399	21.2555048126918	-7.62775240634591	3	29.2555048126918
ENSG00000064933	39.8032198114516	-16.9016099057258	3	47.8032198114516
ENSG00000215183	47.5449088330618	-20.7724544165309	3	55.5449088330618
ENSG00000136935	46.1786641798278	-20.0893320899139	3	54.1786641798278
ENSG00000136936	66.5272714973774	-30.2636357486887	3	74.5272714973774
ENSG00000136937	72.1353100565511	-33.0676550282755	3	80.1353100565511
ENSG00000136930	67.0267133133834	-30.5133566566917	3	75.0267133133834
ENSG00000083635	32.1512500811055	-13.0756250405528	3	40.1512500811055
ENSG00000136932	35.8561265781112	-14.9280632890556	3	43.8561265781112
ENSG00000132692	-8.13531801434377	7.06765900717189	3	-0.13531801434377
ENSG00000181704	47.589869610509	-20.7949348052545	3	55.589869610509
ENSG00000184557	84.2756530650572	-39.1378265325286	3	92.2756530650572
ENSG00000132698	57.5782840765833	-25.7891420382916	3	65.5782840765833
ENSG00000106399	73.3866446590495	-33.6933223295247	3	81.3866446590495
ENSG00000163673	29.3951897122056	-11.6975948561028	3	37.3951897122056
ENSG00000134070	45.147801625532	-19.573900812766	3	53.147801625532
ENSG00000167536	58.913526986703	-26.4567634933515	3	66.913526986703
ENSG00000168374	87.3390526973586	-40.6695263486793	3	95.3390526973586
ENSG00000147874	34.7530915108309	-14.3765457554155	3	42.7530915108309
ENSG00000241058	35.4547250683485	-14.7273625341742	3	43.4547250683485
ENSG00000105612	38.8365159254095	-16.4182579627047	3	46.8365159254095
ENSG00000116983	13.3530961982283	-3.67654809911414	3	21.3530961982283
ENSG00000108651	52.5544935747846	-23.2772467873923	3	60.5544935747846
ENSG00000186952	16.5277896051185	-5.26389480255927	3	24.5277896051185
ENSG00000115268	108.684211976297	-51.3421059881487	3	116.684211976297
ENSG00000204767	-2.40902312457985	4.20451156228993	3	5.59097687542015
ENSG00000115263	28.0477326129329	-11.0238663064664	3	36.0477326129329
ENSG00000105619	41.1826961748918	-17.5913480874459	3	49.1826961748918
ENSG00000074621	12.4883821424152	-3.2441910712076	3	20.4883821424152
ENSG00000153207	47.4285479484769	-20.7142739742385	3	55.4285479484769
ENSG00000105618	43.1969393202574	-18.5984696601287	3	51.1969393202574
ENSG00000124104	47.7653713231093	-20.8826856615547	3	55.7653713231093
ENSG00000147570	3.92565468700357	1.03717265649821	3	11.9256546870036
ENSG00000108384	46.5758200216772	-20.2879100108386	3	54.5758200216772
ENSG00000100604	10.5415484864607	-2.27077424323035	3	18.5415484864607
ENSG00000166343	28.222958093873	-11.1114790469365	3	36.222958093873
ENSG00000153233	24.3221443118625	-9.16107215593127	3	32.3221443118625
ENSG00000151838	-12.7815693523235	9.39078467616174	3	-4.78156935232349
ENSG00000165689	53.6346400050904	-23.8173200025452	3	61.6346400050904
ENSG00000108474	41.3687838045023	-17.6843919022512	3	49.3687838045023
ENSG00000165682	20.771569285868	-7.38578464293402	3	28.771569285868
ENSG00000108479	38.4821948566813	-16.2410974283407	3	46.4821948566813
ENSG00000165685	20.0928146069291	-7.04640730346455	3	28.0928146069291
ENSG00000153066	34.0954349424541	-14.0477174712271	3	42.0954349424541
ENSG00000125450	38.2289520635301	-16.114476031765	3	46.2289520635301
ENSG00000129566	32.1579873610309	-13.0789936805155	3	40.1579873610309
ENSG00000153060	-27.3090513659915	16.6545256829958	3	-19.3090513659915
ENSG00000071677	15.7587656818368	-4.87938284091842	3	23.7587656818368
ENSG00000158006	34.9772379839992	-14.4886189919996	3	42.9772379839992
ENSG00000171476	76.1957339309057	-35.0978669654528	3	84.1957339309057
ENSG00000138757	58.3738801438176	-26.1869400719088	3	66.3738801438176
ENSG00000172673	21.9484447190894	-7.97422235954468	3	29.9484447190894
ENSG00000172671	42.9194784848485	-18.4597392424242	3	50.9194784848485
ENSG00000173818	38.6341205518452	-16.3170602759226	3	46.6341205518452
ENSG00000139800	-5.92092023128342	5.96046011564171	3	2.07907976871658
ENSG00000173812	100.007621396934	-47.0038106984669	3	108.007621396934
ENSG00000011638	79.5626375479223	-36.7813187739612	3	87.5626375479223
ENSG00000185737	8.53489190426621	-1.2674459521331	3	16.5348919042662
ENSG00000165462	6.98198170109907	-0.490990850549537	3	14.9819817010991
ENSG00000115488	19.515695703087	-6.75784785154351	3	27.515695703087
ENSG00000115486	45.7453899617959	-19.8726949808979	3	53.7453899617959
ENSG00000185739	29.7042109338979	-11.8521054669489	3	37.7042109338979
ENSG00000160688	57.5757935861342	-25.7878967930671	3	65.5757935861342
ENSG00000010322	45.8235360954149	-19.9117680477075	3	53.8235360954149
ENSG00000196236	37.3966106041933	-15.6983053020967	3	45.3966106041933
ENSG00000196233	42.997774489192	-18.498887244596	3	50.997774489192
ENSG00000122035	41.9923972022975	-17.9961986011487	3	49.9923972022975
ENSG00000172497	5.28999018682232	0.355004906588838	3	13.2899901868223
ENSG00000172493	59.1131433765174	-26.5565716882587	3	67.1131433765174
ENSG00000187398	20.976922119893	-7.48846105994651	3	28.976922119893
ENSG00000113889	56.3497910042367	-25.1748955021184	3	64.3497910042367
ENSG00000011451	30.0360117500536	-12.0180058750268	3	38.0360117500536
ENSG00000119906	44.1244742763873	-19.0622371381937	3	52.1244742763873
ENSG00000090238	68.6967893482221	-31.348394674111	3	76.6967893482221
ENSG00000129197	42.9849538284166	-18.4924769142083	3	50.9849538284166
ENSG00000119900	62.6632206063849	-28.3316103031924	3	70.6632206063849
ENSG00000112357	46.0657397167466	-20.0328698583733	3	54.0657397167466
ENSG00000183671	51.9342430373766	-22.9671215186883	3	59.9342430373766
ENSG00000143314	70.0824543399874	-32.0412271699937	3	78.0824543399874
ENSG00000205143	-4.56525638015801	5.28262819007901	3	3.43474361984199
ENSG00000177938	-40.2034505813904	23.1017252906952	3	-32.2034505813904
ENSG00000148459	32.5483184745317	-13.2741592372658	3	40.5483184745317
ENSG00000104154	58.9837783825349	-26.4918891912675	3	66.983778382535
ENSG00000159352	62.2093568679193	-28.1046784339596	3	70.2093568679193
ENSG00000112282	39.8508997414986	-16.9254498707493	3	47.8508997414986
ENSG00000174990	11.5193217552375	-2.75966087761875	3	19.5193217552375
ENSG00000172322	34.5364782743273	-14.2682391371637	3	42.5364782743273
ENSG00000050030	29.8218850179011	-11.9109425089505	3	37.8218850179011
ENSG00000117500	70.6871994589631	-32.3435997294815	3	78.6871994589631
ENSG00000107175	53.0357435543154	-23.5178717771577	3	61.0357435543154
ENSG00000113083	70.3703661894812	-32.1851830947406	3	78.3703661894812
ENSG00000121210	39.1366882565162	-16.5683441282581	3	47.1366882565162
ENSG00000113088	20.9001430174248	-7.4500715087124	3	28.9001430174248
ENSG00000174099	69.5221809677788	-31.7610904838894	3	77.5221809677788
ENSG00000154920	16.7794857864724	-5.38974289323623	3	24.7794857864724
ENSG00000196943	22.8984712999824	-8.44923564999122	3	30.8984712999824
ENSG00000137409	71.5503803654556	-32.7751901827278	3	79.5503803654556
ENSG00000136928	12.3946147561153	-3.19730737805767	3	20.3946147561153
ENSG00000235194	42.2902681724031	-18.1451340862016	3	50.2902681724031
ENSG00000164221	23.8959949623273	-8.94799748116365	3	31.8959949623273
ENSG00000178295	31.1954831651	-12.59774158255	3	39.1954831651
ENSG00000060138	78.4272762235078	-36.2136381117539	3	86.4272762235078
ENSG00000155034	21.4474103059004	-7.7237051529502	3	29.4474103059004
ENSG00000044012	-23.7436474706556	14.8718237353278	3	-15.7436474706556
ENSG00000100721	-11.2040518765599	8.60202593827997	3	-3.20405187655994
ENSG00000175946	14.207048786474	-4.10352439323698	3	22.207048786474
ENSG00000120217	32.7324129122037	-13.3662064561019	3	40.7324129122037
ENSG00000100726	25.944765983257	-9.97238299162848	3	33.944765983257
ENSG00000120215	62.6103983209765	-28.3051991604882	3	70.6103983209765
ENSG00000197019	45.9692965762666	-19.9846482881333	3	53.9692965762666
ENSG00000197548	51.5256029201926	-22.7628014600963	3	59.5256029201926
ENSG00000166831	29.7791918929438	-11.8895959464719	3	37.7791918929438
ENSG00000164736	45.9202324106307	-19.9601162053153	3	53.9202324106307
ENSG00000176946	40.3761765555025	-17.1880882777512	3	48.3761765555025
ENSG00000107719	49.2352248554332	-21.6176124277166	3	57.2352248554332
ENSG00000143536	15.2914889208553	-4.64574446042767	3	23.2914889208553
ENSG00000156958	62.3384906794833	-28.1692453397417	3	70.3384906794833
ENSG00000156959	-12.5608636010053	9.28043180050267	3	-4.56086360100534
ENSG00000170734	25.4678070882912	-9.7339035441456	3	33.4678070882912
ENSG00000167524	35.4544610716401	-14.72723053582	3	43.4544610716401
ENSG00000178125	9.60815379467107	-1.80407689733553	3	17.6081537946711
ENSG00000174898	-4.19334456936192	5.09667228468096	3	3.80665543063808
ENSG00000178127	72.7355276972386	-33.3677638486193	3	80.7355276972386
ENSG00000112936	69.5956628340882	-31.7978314170441	3	77.5956628340882
ENSG00000143476	17.1290861522014	-5.56454307610072	3	25.1290861522014
ENSG00000182810	27.2207664262861	-10.610383213143	3	35.2207664262861
ENSG00000075415	83.7745577874035	-38.8872788937017	3	91.7745577874035
ENSG00000198198	47.3030936011973	-20.6515468005986	3	55.3030936011973
ENSG00000068120	34.5369546583716	-14.2684773291858	3	42.5369546583716
ENSG00000140876	63.7524619498797	-28.8762309749399	3	71.7524619498797
ENSG00000261594	-5.3696085817156	5.6848042908578	3	2.6303914182844
ENSG00000248905	38.985432960243	-16.4927164801215	3	46.985432960243
ENSG00000143786	46.5816290817648	-20.2908145408824	3	54.5816290817648
ENSG00000188659	26.8409339646592	-10.4204669823296	3	34.8409339646592
ENSG00000145192	20.3304150885472	-7.16520754427361	3	28.3304150885472
ENSG00000215845	74.1334766857745	-34.0667383428872	3	82.1334766857745
ENSG00000177548	32.193382662278	-13.096691331139	3	40.193382662278
ENSG00000156374	36.5716886365224	-15.2858443182612	3	44.5716886365224
ENSG00000106443	44.5890710553687	-19.2945355276844	3	52.5890710553687
ENSG00000134987	48.0385620374806	-21.0192810187403	3	56.0385620374806
ENSG00000134986	86.6738210966364	-40.3369105483182	3	94.6738210966364
ENSG00000213085	10.128929718231	-2.06446485911549	3	18.128929718231
ENSG00000124664	11.9623291940487	-2.98116459702436	3	19.9623291940487
ENSG00000171060	-24.3468097144724	15.1734048572362	3	-16.3468097144724
ENSG00000105855	34.1047684719351	-14.0523842359675	3	42.1047684719351
ENSG00000105854	77.8817741375057	-35.9408870687528	3	85.8817741375057
ENSG00000111481	57.9422932122078	-25.9711466061039	3	65.9422932122078
ENSG00000105856	73.3751432825745	-33.6875716412873	3	81.3751432825745
ENSG00000105851	29.1086819992406	-11.5543409996203	3	37.1086819992406
ENSG00000079689	7.382422785472	-0.691211392736	3	15.382422785472
ENSG00000187806	35.5224822375548	-14.7612411187774	3	43.5224822375548
ENSG00000135052	45.9295545374172	-19.9647772687086	3	53.9295545374172
ENSG00000082482	34.5942084669147	-14.2971042334574	3	42.5942084669147
ENSG00000012174	31.1044288978449	-12.5522144489225	3	39.1044288978449
ENSG00000142784	39.9222170871438	-16.9611085435719	3	47.9222170871438
ENSG00000135587	43.5489282695348	-18.7744641347674	3	51.5489282695348
ENSG00000123240	77.1619808955497	-35.5809904477749	3	85.1619808955497
ENSG00000123243	69.1826320922151	-31.5913160461076	3	77.1826320922151
ENSG00000177728	35.910791967921	-14.9553959839605	3	43.910791967921
ENSG00000155561	41.927286788622	-17.963643394311	3	49.927286788622
ENSG00000111728	26.2087393365407	-10.1043696682703	3	34.2087393365407
ENSG00000163191	109.740500405348	-51.8702502026742	3	117.740500405348
ENSG00000183072	-47.2053219804566	26.6026609902283	3	-39.2053219804566
ENSG00000183077	32.5146630398074	-13.2573315199037	3	40.5146630398074
ENSG00000247315	38.0298807830681	-16.0149403915341	3	46.0298807830681
ENSG00000204978	41.2366480924759	-17.6183240462379	3	49.2366480924759
ENSG00000139780	26.6828276460857	-10.3414138230429	3	34.6828276460857
ENSG00000166220	19.3083227014697	-6.65416135073483	3	27.3083227014697
ENSG00000135638	-18.5008824129826	12.2504412064913	3	-10.5008824129826
ENSG00000180667	35.8668902551009	-14.9334451275505	3	43.8668902551009
ENSG00000205707	93.1765678646097	-43.5882839323048	3	101.17656786461
ENSG00000135632	36.743836052337	-15.3719180261685	3	44.743836052337
ENSG00000135631	43.1835864092009	-18.5917932046004	3	51.1835864092009
ENSG00000147155	70.7961653618093	-32.3980826809046	3	78.7961653618093
ENSG00000114054	55.9172504204379	-24.958625210219	3	63.9172504204379
ENSG00000185896	74.3387056361893	-34.1693528180947	3	82.3387056361893
ENSG00000169764	84.9871362666935	-39.4935681333468	3	92.9871362666935
ENSG00000068001	52.1305839547716	-23.0652919773858	3	60.1305839547716
ENSG00000169762	46.1944543609939	-20.0972271804969	3	54.1944543609939
ENSG00000163449	17.5021486568387	-5.75107432841934	3	25.5021486568387
ENSG00000163440	-13.0454708912599	9.52273544562994	3	-5.04547089125989
ENSG00000183386	47.9493600513746	-20.9746800256873	3	55.9493600513746
ENSG00000163444	46.7345501887781	-20.3672750943891	3	54.7345501887781
ENSG00000162598	-24.9729254545245	15.4864627272622	3	-16.9729254545245
ENSG00000127362	-3.05947762977903	4.52973881488951	3	4.94052237022097
ENSG00000179241	33.7829980516016	-13.8914990258008	3	41.7829980516016
ENSG00000136238	74.0586654157069	-34.0293327078534	3	82.0586654157069
ENSG00000180398	86.5856578097084	-40.2928289048542	3	94.5856578097084
ENSG00000132205	51.283061086255	-22.6415305431275	3	59.283061086255
ENSG00000136235	72.0139350473602	-33.0069675236801	3	80.0139350473602
ENSG00000090932	11.1326539701428	-2.56632698507142	3	19.1326539701428
ENSG00000148200	19.5082381244364	-6.75411906221818	3	27.5082381244364
ENSG00000105141	15.6504834879498	-4.82524174397488	3	23.6504834879498
ENSG00000144554	21.5310608181033	-7.76553040905163	3	29.5310608181033
ENSG00000105146	17.9160825443892	-5.9580412721946	3	25.9160825443892
ENSG00000142920	27.6000750990956	-10.8000375495478	3	35.6000750990956
ENSG00000157778	81.1461102925485	-37.5730551462742	3	89.1461102925485
ENSG00000050730	12.2749896913624	-3.13749484568121	3	20.2749896913624
ENSG00000142599	59.4254451739826	-26.7127225869913	3	67.4254451739826
ENSG00000137364	45.1385623220606	-19.5692811610303	3	53.1385623220606
ENSG00000141002	64.8297341661452	-29.4148670830726	3	72.8297341661452
ENSG00000187231	65.0062910327115	-29.5031455163558	3	73.0062910327115
ENSG00000066405	-15.9297143167899	10.964857158395	3	-7.92971431678993
ENSG00000100532	63.5984644964028	-28.7992322482014	3	71.5984644964028
ENSG00000166676	-6.57436082515662	6.28718041257831	3	1.42563917484338
ENSG00000126368	49.2350692678317	-21.6175346339159	3	57.2350692678317
ENSG00000157593	44.0883054137718	-19.0441527068859	3	52.0883054137718
ENSG00000077454	24.6973787658794	-9.34868938293972	3	32.6973787658794
ENSG00000165891	12.5279168339575	-3.26395841697875	3	20.5279168339575
ENSG00000119574	29.4980589684299	-11.7490294842149	3	37.4980589684299
ENSG00000182544	13.2093429791589	-3.60467148957943	3	21.2093429791589
ENSG00000189079	33.635767103796	-13.817883551898	3	41.635767103796
ENSG00000112541	28.5171019353839	-11.2585509676919	3	36.5171019353839
ENSG00000206422	-1.6879161427493	3.84395807137465	3	6.3120838572507
ENSG00000005243	78.2109835441002	-36.1054917720501	3	86.2109835441002
ENSG00000152056	25.6783447739817	-9.83917238699085	3	33.6783447739817
