genename	logL1	k1	BMrate_background	BMrate_specificspecies	logL.multiple	k2	P.chisq
ENSG00000101464	-17.4107542429998	2	0.095214433832888	9.37714699819224e-06	-16.8409971202042	3	0.285754993259826
ENSG00000137692	-21.7920021483878	2	0.328112224180753	3.27879380891405e-05	-21.1714863945198	3	0.265272349708183
ENSG00000137693	-26.8131842965256	2	1.48122138961087	0.000137645867245073	-26.4470132450801	3	0.392125073652671
ENSG00000137691	-13.7497443270136	2	0.0172814673939804	0.178276258982865	-12.5012245066344	3	0.114060521199314
ENSG00000133393	-25.8141942747914	2	0.573639920646256	5.29850962633576	-24.7131208225756	3	0.137818672433661
ENSG00000187258	-5.60928865600743	2	0.00375599479038346	3.21881517801244e-07	-5.40932420226666	3	0.527125974279875
ENSG00000180209	-37.9585213366821	2	33.6295062284522	0.00332447202323362	-37.3758379264525	3	0.280355283372061
ENSG00000164961	-23.4333670480866	2	0.527697734258194	5.24060522451337e-05	-22.8345969207438	3	0.273813856925938
ENSG00000180205	-5.08421282343935	2	0.00247934529184044	0.00571675762873207	-4.95301554815607	3	0.608479818652017
ENSG00000137699	-19.3419800301703	2	0.165927186194533	1.62819049819296e-05	-18.7851218551118	3	0.291275520935765
ENSG00000187522	-21.8560307744028	2	0.326627737987869	0.398904758827435	-21.8517825942002	3	0.926558441261687
ENSG00000133398	-41.2426330091494	2	93.4248482718323	0.00849628060795477	-40.9520393758936	3	0.445847326311103
ENSG00000173040	-14.736622295739	2	0.0382786035428905	0.0928025797957368	-14.6236930486223	3	0.634611843058409
ENSG00000165383	-7.27597292189941	2	0.00524138773904625	5.18209201813558e-07	-6.65737385747282	3	0.266011726775478
ENSG00000145723	-16.0094265539529	2	0.0308682938843507	0.358871399477329	-14.5942359949503	3	0.0924964065033812
ENSG00000145721	-6.10184513704737	2	0.00403230720931478	0.00228406074817953	-6.07718628425118	3	0.824254798054237
ENSG00000108381	-31.710513019344	2	5.42033326467019	6.97844556049881	-31.7035604670867	3	0.906131119629785
ENSG00000129055	-44.1967421006074	2	220.512594153285	0.0197599993847863	-43.9578745810084	3	0.489450045900476
ENSG00000089775	-18.712559746549	2	0.148560609319548	0.0323789338391578	-18.614003430642	3	0.657061610458298
ENSG00000183570	-14.1972788170993	2	0.0375876807735028	3.7439444332335e-06	-13.5865050692944	3	0.269057169064358
ENSG00000183578	-17.1952261208822	2	0.076972959273158	0.189802184161492	-17.0773127422764	3	0.627236633468591
ENSG00000205221	-28.0977831855813	2	1.96956633287324	2.13973979673557	-28.0970931898983	3	0.970366812554814
ENSG00000205220	-21.3292551137149	2	0.242473308485883	0.695173050526317	-21.1587489086013	3	0.55924542171205
ENSG00000081014	-13.7031981773062	2	0.0334614754146321	3.25103634077303e-06	-13.1798719613358	3	0.306279323491917
ENSG00000144115	-13.9397500425834	2	0.0258205004179147	0.117288652855258	-13.5242887106659	3	0.362005866779093
ENSG00000116863	-15.7569271187014	2	0.063874885697823	0.0137934371671419	-15.6576328629843	3	0.65586257919798
ENSG00000082898	-24.6288477467542	2	0.737751280390749	7.37431448473785e-05	-24.0073844395067	3	0.26490776843528
ENSG00000142937	-52.9232725671	2	2391.17278002595	2391.17252018869	-52.9232725333423	3	0.999792679864894
ENSG00000140391	-35.5643837547488	2	16.7766775870291	0.00167744459734107	-34.9418627235923	3	0.264501533516199
ENSG00000154889	-19.188596764618	2	0.174200116121824	1.55837791732327e-05	-18.9555354513851	3	0.494776370653638
ENSG00000158856	-18.9967478363505	2	0.130507315336272	0.301770862387622	-18.8976246325566	3	0.656140034049333
ENSG00000158850	-15.4076601550029	2	0.0596453281396795	0.000681027149401855	-15.2152828367309	3	0.535069555643084
ENSG00000151835	-12.2482604579432	2	0.0227341723045668	2.14529554937695e-06	-11.8243982140966	3	0.357196867160591
ENSG00000107874	-25.6803384843636	2	1.0499900216621	0.531490823514039	-25.6488920806444	3	0.801980815321514
ENSG00000103356	-12.1459973555133	2	0.0224862552705696	2.08352109967377e-06	-11.7853919226156	3	0.395747010254188
ENSG00000103351	-20.3566779824757	2	0.189093725140861	0.476200675168626	-20.2321038625354	3	0.617675467451401
ENSG00000103353	-19.7488525972513	2	0.18662848019124	1.82890708559923e-05	-19.1965992655141	3	0.293279203051403
ENSG00000217442	-11.4858536232898	2	0.0172701197636089	1.72537911611043e-06	-10.8650674668306	3	0.265168245827385
ENSG00000153064	-18.5756185455108	2	0.133779431047567	1.30801254424251e-05	-18.0313337040631	3	0.2967883382783
ENSG00000146828	-6.3058112339634	2	0.00422842299864472	0.00269338161076489	-6.2902247811196	3	0.859855190146569
ENSG00000174007	-21.6448597307375	2	0.34741506085032	0.0462242114110209	-21.5139490101277	3	0.608871552836803
ENSG00000110696	-39.309949329505	2	49.7380432032928	0.00489117790651022	-38.7456316520988	3	0.288066607423864
ENSG00000213281	-32.3850617165483	2	6.23722749117425	11.5032457974972	-32.3370205533903	3	0.756582634869351
ENSG00000198718	-15.0259617560019	2	0.0458004490901632	0.0621917897036067	-15.0154725695387	3	0.884837888467992
ENSG00000164035	-26.4809504559598	2	1.01134876448047	3.4485322779363	-26.2340746018143	3	0.482258509390142
ENSG00000164031	-25.2675230372299	2	0.885931873150432	8.85056734690748e-05	-24.6480033206534	3	0.26565625880852
ENSG00000170037	-8.04140033062262	2	0.00665726482930164	6.44885363880465e-07	-7.4935587243596	3	0.295215414320075
ENSG00000198715	-18.8275726377256	2	0.145730199932462	1.40564423875773e-05	-18.3308421666583	3	0.318897958657852
ENSG00000164039	-22.694341060309	2	0.385937145326851	0.770656202969547	-22.6308941084076	3	0.721674537718241
ENSG00000197265	-29.9016543501286	2	3.19576967367975	4.49490588192691	-29.8884429693213	3	0.870872129884115
ENSG00000182950	-1.62567464979293	2	0.00103131831813143	0.00103131831813143	-1.62567464979293	3	1
ENSG00000100151	-14.567078020238	2	0.0416117144886435	0.0416117144885935	-14.567078020238	3	1
ENSG00000171631	-6.31863033923586	2	0.00400101420998271	3.94197705102205e-07	-5.70223255177752	3	0.266864053427698
ENSG00000120063	-28.2198273336777	2	2.06024387229201	2.03175413277236	-28.2198087334847	3	0.995133563144411
ENSG00000100154	-14.7937606073624	2	0.0459727026455202	0.0308050948588598	-14.7811371336294	3	0.873753269992387
ENSG00000123560	-12.3179778977487	2	0.0219813356435026	2.1884567097153e-06	-11.7096077316163	3	0.270001312999297
ENSG00000160808	-36.0657137587741	2	19.8336070570234	0.00193577682601828	-35.5277555966382	3	0.299612901664911
ENSG00000103174	-11.6798085809603	2	0.0199761591091335	0.00409340331907732	-11.5760853228379	3	0.648776202647912
ENSG00000151458	-20.3459981797503	2	0.105778683366236	1.24646087309729	-18.9130693614321	3	0.0904774707466177
ENSG00000125743	-42.1822058983686	2	123.774037279616	9.9102954857567	-42.0269344159589	3	0.577347191437905
ENSG00000170542	-29.3244761861291	2	2.89175699328716	0.000282081526146549	-28.7884603456255	3	0.30048698774815
ENSG00000181038	-17.3885005297481	2	0.0793407012006573	0.219126032130975	-17.2321325432185	3	0.576006115766407
ENSG00000170545	-28.4555480467763	2	2.2242298378621	0.000220066757536375	-27.8698528538327	3	0.279115737749206
ENSG00000125744	-8.76435180800898	2	0.00748958270339389	0.0126747007824158	-8.7285769473761	3	0.78909360897252
ENSG00000170549	-20.5631799800006	2	0.25425040594417	2.30800510509416e-05	-20.2789404055498	3	0.450863895744538
ENSG00000143376	-21.6930763440649	2	0.262101921509328	0.835534181934509	-21.4779857178092	3	0.511900023806319
ENSG00000134574	-17.8507728074036	2	0.118648618829607	0.0081458532408834	-17.6896794526393	3	0.57029646665014
ENSG00000277258	-12.4805529116034	2	0.0252997543007569	0.00375355433038901	-12.3552135535493	3	0.616597577565248
ENSG00000167600	-19.07864095472	2	0.155615188170599	1.51018103151102e-05	-18.5605487587222	3	0.308710544811255
ENSG00000143379	-19.4111366562087	2	0.0441841083903833	1.29962785890245	-16.303952005463	3	0.0126717487984146
ENSG00000167604	-9.73987963426554	2	0.0106407008558839	1.04769979807108e-06	-9.16577229373016	3	0.283923191437322
ENSG00000168118	-25.8081907239904	2	1.07703226932935	0.651315876889514	-25.7893091189901	3	0.845919388196272
ENSG00000104852	-28.1931506740806	2	2.10199074989231	0.000204171486911647	-27.6720288826589	3	0.307300247419123
ENSG00000262655	-23.1518199052815	2	0.495204225837448	0.381812142022687	-23.146092459279	3	0.914767140050349
ENSG00000111875	-20.6069540980678	2	0.237739417999185	2.33705230091585e-05	-20.0438575432971	3	0.288588814599662
ENSG00000075240	-24.4601075581443	2	0.589467746618036	1.73440035065306	-24.2793081444887	3	0.547619625842819
ENSG00000143369	-28.6971773743567	2	2.44391385960008	0.000235796202124534	-28.1995449152636	3	0.318458978092891
ENSG00000169607	-6.39032408135871	2	0.0040281534522727	0.00513699625983891	-6.38183208400935	3	0.896311155933359
ENSG00000169604	-22.7392143638088	2	0.4547466691323	4.29781895184396e-05	-22.3139082333846	3	0.356379189845906
ENSG00000169605	-28.4853613213031	2	0.0028387571108925	5.68265898950566	-10.0969454373267	3	1.32455007382432e-09
ENSG00000169609	-25.2774936543483	2	0.889361393384168	8.87581647167478e-05	-24.6615176681938	3	0.267027761541884
ENSG00000181781	-2.1975756741736	2	0.000607086096659846	0.112396487422588	0.485532813872536	3	0.0205304579552828
ENSG00000096717	-20.7641427456442	2	0.203554354483903	0.617138427720292	-20.5709567965012	3	0.534212677894725
ENSG00000175449	-20.8506570025809	2	0.271951491642617	0.0722779514115398	-20.7672608943767	3	0.682978544841004
ENSG00000146112	-17.0363103188579	2	0.086803206377959	8.42574229406638e-06	-16.5172286523471	3	0.308249017086771
ENSG00000175445	-54.9913924070163	2	1093.92680407019	34292.7640119826	-51.7456229182731	3	0.0108389104225754
ENSG00000094841	-14.8011934139316	2	0.0457517457584073	4.44903289097091e-06	-14.2749853134058	3	0.304951269644627
ENSG00000146232	-10.8260763059199	2	0.0155492896061342	0.003952465460706	-10.7381912816176	3	0.675033881818109
ENSG00000109991	-10.4428479476956	2	0.0109224633263481	0.0305113283909199	-10.2801261941306	3	0.568354514872799
ENSG00000131435	-19.2156196995534	2	0.17272435753797	0.0287989048548455	-19.0984345924616	3	0.628302144850538
ENSG00000139508	-19.9686132727793	2	0.19967008592828	0.151716020500372	-19.9622776794887	3	0.910374352174996
ENSG00000099381	-9.74276294511974	2	0.0114483495093017	1.04856325202305e-06	-9.41392451543009	3	0.417381299255571
ENSG00000046647	-14.5990825318604	2	0.0461462340496663	4.19939630575265e-06	-14.3051089070126	3	0.443214004114846
ENSG00000119723	-16.8917502767776	2	0.0639943876729769	0.235103533700748	-16.6062004836	3	0.449822300636529
ENSG00000119720	-12.065619472855	2	0.018624394425073	0.0363389033588006	-12.0065831193386	3	0.731134267805782
ENSG00000143952	-21.4725235675173	2	0.30018382922184	2.99275990976455e-05	-20.8601109185975	3	0.268415759893449
ENSG00000119725	-18.9021657868559	2	0.0569355691170418	0.94795651893265	-16.9124193602274	3	0.0460574284046558
ENSG00000147421	-26.3468460302405	2	1.32800783322083	0.000120475290371974	-26.0648581703945	3	0.45266278530577
ENSG00000111254	-7.9577924610221	2	0.00653901189977184	6.29662906942267e-07	-7.44374554489051	3	0.310606792480476
ENSG00000111252	-12.9564583816688	2	0.0174654200724344	0.107605971919414	-12.2947440803825	3	0.249977649522784
ENSG00000079435	-41.231356964937	2	85.3572836321146	0.00846895195838027	-40.6358728138593	3	0.275134325265604
ENSG00000228716	-20.0568612090548	2	0.214715355889409	1.99714977023784e-05	-19.6873893405107	3	0.389999446995929
ENSG00000079432	-14.8278113480908	2	0.0448879083184975	4.48299733322999e-06	-14.2081981312992	3	0.265620191027527
ENSG00000147010	-23.8304917100228	2	0.646313429187546	5.87027338387891e-05	-23.5443451024876	3	0.44934909012081
ENSG00000188001	-25.5470574989076	2	0.959195972282513	9.58642995099179e-05	-24.9260958883308	3	0.26510072389952
ENSG00000135736	-20.854042074038	2	0.224057693961061	0.492840986604658	-20.7681794319104	3	0.678583022832237
ENSG00000142534	-59.5924509703459	2	16074.9705625525	16074.9705340751	-59.5924509699405	3	0.999977278401721
ENSG00000149503	-16.3835237770299	2	0.0700875475490325	0.0685563046901439	-16.3834799096188	3	0.992526574475805
ENSG00000165606	-2.61694544641083	2	0.000684424555887659	0.112530644626511	-0.353360443285194	3	0.033360742217438
ENSG00000165972	-8.95175169473887	2	0.00931414666331642	8.36455198178349e-07	-8.68560409678348	3	0.465643506719184
ENSG00000165609	-30.4714718378607	2	1.55080643799255	25.8522393383717	-28.4798402034771	3	0.0459544520728861
ENSG00000184445	-12.0591614992756	2	0.0216815689477651	2.03246441491875e-06	-11.6581296642727	3	0.370477081490438
ENSG00000164405	-51.2858154153689	2	1497.71249226832	1497.71265627032	-51.2858154019205	3	0.999869145299013
ENSG00000163728	-22.7652717026676	2	0.352041032445097	1.17219059637603	-22.5299349910133	3	0.492677525385877
ENSG00000162763	-5.50117586131186	2	0.000751259812668048	0.337003723168793	-0.944338917983654	3	0.00253705811052742
ENSG00000084674	-10.8878533370892	2	0.0159017735312834	1.45439437834951e-06	-10.5681339572036	3	0.423914103460445
ENSG00000213995	-21.6836302580763	2	0.346243570048224	0.0826194595917342	-21.5918583044779	3	0.668345187126706
ENSG00000198734	-18.7128072630036	2	0.106967158377929	0.402029103010198	-18.4148169319854	3	0.440115707937875
ENSG00000187068	-18.0754492949514	2	0.120724811236867	0.0509641175497166	-18.0297280979334	3	0.762351396883544
ENSG00000114209	-30.0063825095441	2	1.80164867073548	18.4764379628058	-28.7689479716564	3	0.115679075272606
ENSG00000166669	-12.4574131553998	2	0.0235575539140074	0.0162128048966734	-12.4462784204458	3	0.88137247361232
ENSG00000114757	-4.58610751436229	2	0.00267374906706538	2.40289885723619e-07	-4.00253477084821	3	0.279988543272654
ENSG00000115159	-21.1599989347716	2	0.295550821036072	0.0905888542827853	-21.0880482984508	3	0.704433014641716
ENSG00000162777	-20.1892085642143	2	0.120669505084024	1.00896231186375	-19.2091787226963	3	0.161506935618696
ENSG00000119185	-34.0688885719781	2	11.8591901166406	3.28244861433983	-33.9887299983458	3	0.688864694794935
ENSG00000090013	-30.9838552231802	2	4.7185185016463	2.91683160225607	-30.9663890372385	3	0.851737441107185
ENSG00000095002	-12.6864033909114	2	0.0166286117666957	0.0954041541464495	-12.0875267140275	3	0.273771173274251
ENSG00000147601	-24.2034452030222	2	0.653321624901583	6.5303419320703e-05	-23.5819981191264	3	0.264914005297805
ENSG00000070366	-16.9196173858964	2	0.0815278894826744	8.14945244886228e-06	-16.2977197318442	3	0.264740857153605
ENSG00000070367	-25.2185622618823	2	0.913490945404061	0.521630718179483	-25.1958425718505	3	0.831198151848256
ENSG00000152954	-8.66057683494715	2	0.00791307030533561	7.69684078693288e-07	-8.10200486751389	3	0.2905342708132
ENSG00000149428	-17.7012214707758	2	0.105809393356193	0.0679294330454558	-17.6860971877301	3	0.861927431382295
ENSG00000157470	-14.8485489786769	2	0.0483707596951569	4.50963809867536e-06	-14.4699766833794	3	0.384223595548217
ENSG00000166211	-4.59251575335716	2	0.00240730241591627	0.00240730241591627	-4.59251575335716	3	1
ENSG00000108963	-21.5793938749054	2	0.322185517469385	3.08555145210332e-05	-21.1077350854588	3	0.331426103195286
ENSG00000108960	-33.2890704576699	2	8.78931509090596	0.000875624484436755	-32.6793023383367	3	0.269451684561713
ENSG00000136425	-24.7748320720691	2	0.775710894893918	7.68840001151822e-05	-24.1829820332332	3	0.276604018577838
ENSG00000196235	-23.7552162700219	2	0.63984300019486	0.0517705707266012	-23.6003468078089	3	0.577840435928705
ENSG00000158195	-22.1197735180935	2	0.360755199809825	0.354030189327662	-22.1197396402616	3	0.993432380867377
ENSG00000138138	-22.0501460476825	2	0.382691401382189	0.105005421705466	-21.9692789520319	3	0.687564882174824
ENSG00000138134	-11.8475896911958	2	0.0175192005002946	0.0340121602765587	-11.7893740833875	3	0.732937827677851
ENSG00000138135	-13.5752332637676	2	0.0323088050717605	3.13432053585666e-06	-13.0575398640555	3	0.308896812816923
ENSG00000060642	-14.0291993086053	2	0.0232725245101405	0.150098272793269	-13.3245562482248	3	0.23517493739472
ENSG00000222011	-15.7677794148853	2	0.0617577691197542	0.0319589856169495	-15.7380098593931	3	0.807225882680853
ENSG00000128652	-9.88655845337062	2	0.0110536841415579	0.0101377483198671	-9.88560081531814	3	0.965092628973518
ENSG00000116981	-6.37512931878119	2	0.00418916481376203	4.00612705389202e-07	-5.79003679756002	3	0.279363222536466
ENSG00000128654	-24.1146534132917	2	0.646672310683012	0.549012522282735	-24.112269138782	3	0.944946093896906
ENSG00000116984	-25.3611485581405	2	0.88104736136306	1.15869492259656	-25.3528888190768	3	0.897731044697971
ENSG00000182132	-17.3610601340095	2	0.0948568670341124	9.24494802151399e-06	-16.8278169284513	3	0.301740433088389
ENSG00000182134	-29.0557441075448	2	2.35805539849305	4.91032918698623	-28.9830895486961	3	0.703059055626604
ENSG00000090097	-17.7929621011954	2	0.0964416357700725	0.178069745392101	-17.7447151892658	3	0.756078458327877
ENSG00000091490	-10.5909872542976	2	0.0145148660602468	0.00408710581648716	-10.511176772791	3	0.689505726807476
ENSG00000122034	-28.5316438865794	2	2.25447178323993	0.00022490376726265	-27.9171094389484	3	0.267588192208402
ENSG00000157212	-9.7198808497882	2	0.0117233179794675	0.00017165865021875	-9.53289052177591	3	0.54084242474144
ENSG00000122741	-15.3842709972795	2	0.0584673975279033	5.25552729103732e-06	-15.1338201977024	3	0.479104235023764
ENSG00000173230	-26.2417887863636	2	1.22216536361979	0.711391809143533	-26.2203724093629	3	0.836040508078417
ENSG00000157216	-21.4080498301058	2	0.295084152335841	2.93813479710914e-05	-20.8001574615667	3	0.270189488170782
ENSG00000122033	-31.4932905761715	2	5.88204233797997	0.198457273387525	-31.3135077776966	3	0.548747590843151
ENSG00000123154	-23.0791235783591	2	0.519652794576849	4.7361500818069e-05	-22.7809052905887	3	0.439940872947994
ENSG00000251692	-8.799679636622	2	0.0082268914198169	8.00890153426339e-07	-8.242927440885	3	0.291321438320476
ENSG00000121211	-12.9327976348099	2	0.0295417712744573	2.60871921523032e-06	-12.7427964207535	3	0.537601936867055
ENSG00000174010	-17.4968957031952	2	0.0996256890323892	9.61079954135691e-06	-16.9995370796544	3	0.318592164756329
ENSG00000174013	-13.6282292595606	2	0.0300870409265978	0.047573127912107	-13.6029973365874	3	0.822258104095721
ENSG00000184863	-21.2518414215152	2	0.21091030883224	0.923827419880249	-20.8607540776953	3	0.376476867137717
ENSG00000183019	-17.1369072850518	2	0.00330587854508975	0.541324289683735	-8.25570546457663	3	2.50280395221555e-05
ENSG00000184860	-9.01604588058382	2	0.00662300904641745	0.0267609986471619	-8.66567800825616	3	0.4025365837762
ENSG00000178217	-5.70675451519355	2	0.00348778233927758	3.3097104990519e-07	-5.18505886298975	3	0.307034053845322
ENSG00000164733	-42.0741631961458	2	107.911402059107	0.0107747835284938	-41.456493496265	3	0.266371159350488
ENSG00000108219	-20.3692202404137	2	0.218802056419608	2.18358158713719e-05	-19.7533031232511	3	0.267050619527759
ENSG00000119986	-37.1032232505313	2	26.0758474714358	0.00260371687047885	-36.4854022266171	3	0.266312593449969
ENSG00000120333	-35.6025853541772	2	17.8106279411498	9.62920300722083	-35.5759957648853	3	0.817620819415421
ENSG00000083123	-22.9340749196107	2	0.455162002514498	4.54388375697445e-05	-22.3170440297659	3	0.266618570445607
ENSG00000076003	-15.8298121350063	2	0.0469853794249009	0.176066359131454	-15.5333364766222	3	0.441280126763643
ENSG00000076554	-28.5067336963266	2	2.26451850108518	0.000223308761847863	-27.9326820545821	3	0.283946551029716
ENSG00000164465	-15.4282038863693	2	0.053427489606175	5.32191177102237e-06	-14.8180853704446	3	0.269314139440355
ENSG00000087111	-17.0466617839916	2	0.0592867555628988	0.316576519812886	-16.509958935023	3	0.300177444475954
ENSG00000136628	-22.1701076904512	2	0.247850853448101	1.44656974679268	-21.5585405009971	3	0.26874640487492
ENSG00000151131	-23.7151957400781	2	0.555112018364104	0.682682164823305	-23.7106318749283	3	0.923886590617516
ENSG00000151135	-30.1188280927973	2	3.61427563120658	0.000353949345096157	-29.5690523512579	3	0.29436455608371
ENSG00000125246	-20.0965289437149	2	0.202070242887493	2.01991348753541e-05	-19.4748581504561	3	0.264828019157826
ENSG00000101146	-19.4738094182378	2	0.166016367268629	0.196208714536306	-19.4708862240525	3	0.939051800339578
ENSG00000170044	-4.57307929826881	2	0.00265053008989981	2.39397105928119e-07	-3.96779847852774	3	0.271220919153187
ENSG00000125245	-7.87099313816356	2	0.00643100100819329	6.14239428791373e-07	-7.40468757638306	3	0.334185344169292
ENSG00000154743	-18.8563359735487	2	0.103694847456467	0.491011294266265	-18.4114630492169	3	0.345546189788755
ENSG00000170043	-26.0164011763852	2	1.21444436542273	0.140573655192097	-25.8779221806018	3	0.598702024078081
ENSG00000173726	-43.6999183826705	2	171.450375921249	171.450804196609	-43.6999182909629	3	0.999658290079441
ENSG00000104518	-19.8180322012338	2	0.126464778966244	0.739771573794695	-19.2044525943611	3	0.267960215522639
ENSG00000104517	-18.5520824894292	2	0.123092258425726	0.191207857427046	-18.5290297792891	3	0.829984281538235
ENSG00000124194	-9.12938038882683	2	0.00928426052258745	0.00510527925338443	-9.10053606433178	3	0.810187140565191
ENSG00000175274	-24.0090198773759	2	0.489341077458	1.79224314402596	-23.7252173967906	3	0.451212213658369
ENSG00000100811	-28.6670003071785	2	2.49329049186061	0.000233771901960394	-28.2695757000339	3	0.372637845527652
ENSG00000124191	-3.10672945864142	2	0.0019713516363967	1.57459236226866e-07	-2.75948954657431	3	0.404644793439947
ENSG00000100814	-21.1142236676931	2	0.270352987946085	2.70154702548918e-05	-20.493786495184	3	0.265302612740326
ENSG00000171792	-15.2807811630966	2	0.0545153121968437	5.10240407203116e-06	-14.888738388383	3	0.375894538735096
ENSG00000163012	-12.627222816488	2	0.025100107204465	2.39061890340564e-06	-12.1736031628381	3	0.340847974347445
ENSG00000151687	-15.3934047491098	2	0.0527337927253806	5.26926025558325e-06	-14.7723203323292	3	0.265053475766091
ENSG00000239306	-30.7689688518298	2	0.19298766415564	42.1869547157838	-22.4618208444078	3	4.58044583926818e-05
ENSG00000239305	-22.7290840882845	2	0.429828283554251	4.28539746439261e-05	-22.1165935037836	3	0.268385306156531
ENSG00000114126	-25.1237269258813	2	0.878878515701253	8.49431383387889e-05	-24.6200527030485	3	0.315538908406886
ENSG00000151689	-20.329180142171	2	0.226032454141385	2.15874376464642e-05	-19.8671447124365	3	0.336408362824238
ENSG00000170222	-12.6422706498884	2	0.0157911037236971	0.100125905697862	-11.9525079954263	3	0.240182021029611
ENSG00000170955	-31.064205277796	2	4.34373137523504	7.27121829283395	-31.0315660694501	3	0.798339714263919
ENSG00000174276	-14.0540227184459	2	0.039431486842692	3.59379735588583e-06	-13.7543378974143	3	0.438818637304549
ENSG00000121073	-19.7690090208281	2	0.184564459034027	1.83947014256951e-05	-19.157691870003	3	0.268844288157058
ENSG00000124370	-31.4540519072178	2	5.26501309994821	0.000518347732953775	-30.8857120354513	3	0.286355009169927
ENSG00000124374	-30.8261157850877	2	4.60794771338569	0.000433215803931275	-30.4192059656992	3	0.366993377587019
ENSG00000175054	-15.8199039458436	2	0.060791789270262	5.95211665134831e-06	-15.2702700887836	3	0.294426866611687
ENSG00000111404	-16.5812347496435	2	0.0767625501476468	7.39844610016081e-06	-16.0869127276836	3	0.320074007961097
ENSG00000135502	-14.4767201589345	2	0.0421762412888445	4.05511926923294e-06	-13.990115761153	3	0.323881216290388
ENSG00000187889	-11.800634462691	2	0.0189927145945213	1.88774725025029e-06	-11.197132397387	3	0.271926258819313
ENSG00000135506	-30.0521479583542	2	3.74684875907726	0.000347269919700863	-29.6951839802859	3	0.398142901601462
ENSG00000185015	-15.5848082757189	2	0.0556685344081238	5.56544365813517e-06	-14.9625759394865	3	0.264612334292267
ENSG00000123975	-34.2933902078654	2	12.7012239613346	3.07609996062944	-34.2027637220643	3	0.670298660490979
ENSG00000185019	-6.46194388714737	2	0.00451901538602076	4.10673831052651e-07	-6.17371418391	3	0.447703476553408
ENSG00000167625	-3.96411739667275	2	0.00209218862312812	0.002006983771266	-3.96319111624299	3	0.965668543604444
ENSG00000162144	-15.7286135085592	2	0.0579003356485792	0.0588737225526606	-15.7285826708775	3	0.993733984632758
ENSG00000089234	-19.1936113187284	2	0.156070977168408	1.56061223644532e-05	-18.5707541943212	3	0.264372613957678
ENSG00000184650	-5.60087234642659	2	0.00075631803314922	0.336848237569558	-2.14014520139298	3	0.00851676863814158
ENSG00000169946	-17.2198972930122	2	0.0980261332106025	0.0137384381981826	-17.0919962773929	3	0.613018996778532
ENSG00000163702	-15.5660532603524	2	0.0548159647293875	0.0602584523125942	-15.5651438407486	3	0.965982250465591
ENSG00000041802	-21.8808868615347	2	0.363107027560725	3.3631270439205e-05	-21.526269807585	3	0.399698186806196
ENSG00000103544	-18.963397662459	2	0.132263707972746	0.271406767493301	-18.8940485462996	3	0.709578590273062
ENSG00000102763	-14.6164882436596	2	0.00851460372807025	0.355977039292214	-10.6889663789584	3	0.00506791265884691
ENSG00000102760	-60.1134056559893	2	18654.8773977286	18654.8773720872	-60.1134056556606	3	0.999979540711586
ENSG00000134900	-22.0927831556812	2	0.379081800503935	0.171470208169083	-22.0526086320065	3	0.776824948869087
ENSG00000134905	-19.2147564684678	2	0.150580687266786	0.214483586487614	-19.2004621867078	3	0.86573251330093
ENSG00000109794	-31.1153226210553	2	5.18402768904763	0.000470533201144332	-30.8315336605512	3	0.451222994446946
ENSG00000131378	-22.3048862279187	2	0.384977514383772	3.79625079468155e-05	-21.7308880810067	3	0.283968988592861
ENSG00000131375	-20.5397749721679	2	0.239006090146802	2.29262264137831e-05	-20.062475991576	3	0.328551680812986
ENSG00000131374	-25.6225667363492	2	0.988735173485259	9.79549561609161e-05	-25.0322565531162	3	0.277229737466296
ENSG00000131373	-28.8718617872592	2	2.35475994793086	3.5881828786366	-28.8509643503127	3	0.83801127943331
ENSG00000131370	-32.4224839412005	2	6.48979885212919	9.93553182981024	-32.4010634195957	3	0.836024868963269
ENSG00000123353	-25.9817878089439	2	0.784385933613545	3.85141184872038	-25.5104256000164	3	0.331578174615966
ENSG00000068885	-15.8872319874454	2	0.0642180646566994	0.0304835859302737	-15.8508457992555	3	0.787342161431629
ENSG00000136856	-8.68218952658161	2	0.0071964731778926	0.0136375363790489	-8.63023896603403	3	0.747197429809931
ENSG00000110318	-11.18551875041	2	0.0167628822370911	1.58349881730635e-06	-10.7536468262462	3	0.352693118720127
ENSG00000132570	-39.8014742960527	2	54.295355868437	74.0564905025356	-39.790688045663	3	0.883230053131228
ENSG00000110315	-26.3230429934311	2	1.30591304181653	0.00011965873428417	-26.0061500157791	3	0.42596999191948
ENSG00000003249	-21.9334611369931	2	0.348264276294224	3.41402680187897e-05	-21.3801406164973	3	0.292813278902219
ENSG00000184271	-12.4485352615596	2	0.0231133627655349	2.27163241944437e-06	-11.8831233769463	3	0.287599695635021
ENSG00000163110	-27.0931430894829	2	1.64418277599802	0.00014910822999165	-26.8123355265343	3	0.453610214862
ENSG00000167414	-17.3073242224904	2	0.101837670966274	0.00537744611906161	-17.1379317336784	3	0.560531396824978
ENSG00000143033	-12.9414148196644	2	0.0266442154674061	2.6151499327616e-06	-12.3805034241995	3	0.289526298232212
ENSG00000163116	-8.35743015164857	2	0.00761791215239538	7.05824628558296e-07	-7.96130799355868	3	0.373422355208557
ENSG00000065457	-12.4466722575854	2	0.0180133183917549	0.0659411086384151	-12.161951659393	3	0.450481055516529
ENSG00000166548	-23.5516830851788	2	0.542151200496866	5.42079021004227e-05	-22.9291743831703	3	0.264506264249855
